Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Hofmann E.E., Capella J.E., Ross R.M., Quetin L.B.","Models of the early life history of Euphausia superba-Part I. Time and temperature dependence during the descent-ascent cycle",1992,"Deep Sea Research Part A, Oceanographic Research Papers","39","7-8",,"1177","1200",,"10.1016/0198-0149(92)90063-Y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027009051&doi=10.1016%2f0198-0149%2892%2990063-Y&partnerID=40&md5=6d419d98f4087f43690949841e572d2d","A time- and temperature-dependent model was developed to simulate the descent-ascent behavior of the embryos and early larval stages of the Antarctic krill, Euphausia superba. This model combines laboratory measurements of temperature effects on developmental times, density and physiology of krill embryos and larvae and the observed water temperature structure in the Bransfield Strait-South Shetland Islands region. Simulations with observed vertical temperature profiles from this region show that embryos that develop at temperatures less than 0°C hatch relatively deep (≈1000 m) or hit the bottom before hatching. The presence of warm (1-2°C) Circumpolar Deep Water (CDW), between 200 and 700 m, results in hatching depths of about 700 m. The sinking rate pattern characteristic of the embryos of Euphausia superba retains the embryos in the CDW, where development is accelerated. Larval ascent rate through the CDW is rapid, so larvae reach the surface before metamorphosing into the first feeding stage, and have sufficient carbon reserves to drift at the surface for several weeks before needing to find food. These results suggest that the sinking rate pattern characteristic of embryos of Antarctic krill may be part of a reproductive strategy that evolved in response to the thermal structure of its environment. The complementary component of this reproductive strategy is the observed correlation between the distribution of krill schools containing reproducing individuals and the presence of CDW. With this reproductive strategy, the spawning regions of Antarctic krill are in areas where oceanic conditions enhance the probability of survival of its embryos and non-feeding larvae. © 1992.",2-s2.0-0027009051
"Kellermann A., Schadwinkel S.","Winter aspects of the ichthyoplankton community in Antarctic Peninsula waters",1991,"Polar Biology","11","2",,"117","127",,"10.1007/BF00234274","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000770434&doi=10.1007%2fBF00234274&partnerID=40&md5=9355eeeaa0b1d36996f73c20dcbe19fa","Ichthyoplankton was sampled from the Antarctic Peninsula area of the South Polar Ocean in early winter (May and June 1986). A total of 153 eggs from two species and 1368 larvae or juvenile stages from 12 species were obtained. These included pelagic species, and demersal species with a long pelagic larval or juvenile phase. Most abundant were larvae of Pleuragramma antarcticum and Notothenia kempi, and eggs of Notothenia neglecta. The distribution of notothenioid and paralepidid larvae was apparently unaffected by ice cover, whereas myctophid larvae were confined to ice-free waters. Areas where newly hatched Chionodraco hamatus occurred coincided with dense aggregations of Euphausia superba (Krill) furcilia larvae which is a potential food resource during winter. The hatching of icefish larvae during winter is apparently independent of the seasonal production cycle. Epipelagic eggs of Notothenia neglecta were found during the spawning season, which suggests that eggs ascend to the surface after demersal spawning and that development takes place near the sea surface during winter. Larvae of Notothenia kempi were chiefly confined to shelf and slope waters to the west of the Antarctic Peninsula, with larger larvae found in coastal shelf areas. Pleuragramma antarcticum occurred in the coastal waters off the Biscoe Islands, in the Gerlache Strait, and in the northern Bransfield Strait. The smallest larvae were found in the northern Bransfield Strait, whereas those at the Biscoe Islands and in Gerlache Strait waters were larger and of a similar size. A cyclonic gyre to the west of the Antarctic Peninsula observed in the austral summer was likely to have affected the larval drift of Pleuragramma antarcticum and Notothenia kempi. Differences in the timing of spawning and hatching and the vertical distribution of these larvae will lead to different transport and spatial distribution patterns. It is hypothesized that early winter conditions do not imply severe limitations on the year-class success of larval fish. Dispersal and increased mortality may occur during the second half of the winter. © 1991 Springer-Verlag.",2-s2.0-0000770434
"Daly K.L., Macaulay M.C.","Influence of physical and biological mesoscale dynamics on the seasonal distribution and behavior of Euphausia superba in the antarctic marginal ice zone",1991,"Marine Ecology Progress Series","79","1-2",,"37","66",,"10.3354/meps079037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026394971&doi=10.3354%2fmeps079037&partnerID=40&md5=cb64ce6fd4f43e0a2a44f58b250552c4","Examined the distribution and behavior of life history stages of krill Euphausia superba in the marginal ice zone of the Weddell and Scotia Seas during autumn, winter, and spring. Physical processes control the extent of ice cover, the magnitude and location of food, and the distribution of pack ice predators; however, physical processes did not appear to directly affect krill. Instead, the seasonal distribution and behavior of krill was interpreted to be a function of the need to acquire food and avoid predators. These two factors also are hypothesized to be the proximate cause of swarming. Seasonal sea ice plays an integral role in the ecology of krill. Ice-edge blooms are an important and predictable food supply, particularly for reproducing adults and first-feeding larvae. Ice floes provide protection for larvae and juveniles, and sea ice biota, a widespread food source, are important to the survival of larvae during winter. In the marginal ice zone, overwintering strategies of adults included regression to an immature (sub-adult) stage, reduction of metabolic rate, and omnivorous feeding in the water column. Adults were not observed feeding on the undersurface of ice floes probably because of increased risk of predation from pack ice predators, but adult krill may migrate deeper into the pack ice in winter and also feed on ice biota. Sea ice biota act as a stabilizing mechanism against extreme seasonal oscillations of food supply for overwintering krill, thus contributing to the persistence of krill populations. -from Authors",2-s2.0-0026394971
"Ross R.M., Quetin L.B.","Ecological physiology of larval euphausiids, Euphausia superba (Euphausiacea)",1991,"Memoirs - Queensland Museum","31",,,"321","333",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026379432&partnerID=40&md5=79370d032613e26c992744bb0a82356f","There are several critical periods during the first year of life that will affect survival, and thus recruitment of young krill into the adult population. The first critical period occurs during development of the non-feeding stages. Release of embryos over warm deep water (250-400 m) is advantageous for these early larval stages. The geographical distribution of spawning populations combined with the observed pattern in sinking rates of embryos during development form a reproductive strategy that maximises survival of the early non-feeding stages. The first winter is the second critical period. Physiological condition of larvae and juveniles is an index of their nutritional history and ability to survive and enter the adult population the following summer. Significant differences were found in the physiological condition of larvae collected during two winters which differed primarily in the degree of ice cover. Larvae in the heavy ice winter had higher growth rates, higher condition factor and more lipid. Although phytoplankton in the water column were scarce in both winters, ice biota were an additional possible source of food during the heavy ice winter. -from Authors",2-s2.0-0026379432
"Marin V.H., Brinton E., Huntley M.","Depth relationships of Euphausia superba eggs, larvae and adults near the Antarctic Peninsula, 1986-87",1991,"Deep Sea Research Part A, Oceanographic Research Papers","38","8-9",,"1241","1249",,"10.1016/0198-0149(91)90104-N","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026307937&doi=10.1016%2f0198-0149%2891%2990104-N&partnerID=40&md5=84b810261a537ee46ab046da338d77fc","Relationships of depths of adult Euphausia superba to depths of its eggs and larval stages were examined during 4 months of the 1986-87 summer at three localities west of the Antarctic Peninsula. Data were obtained relating to spawning depth and to extents to which larval stages co-occur and vary in depth through the season. Reproductive adults occurred at all depths sampled in late December in Bransfield Strait and in all but one stratum in late January to a depth of 2000 m in Drake Passage. Mature males were caught together with gravid females and freely sinking eggs down to at least 1000 m in Drake Passage and to more than 500 m in Bransfield Strait, providing indirect evidence that spawning can take place over extensive ranges of depth. In the 300-400 m deep Gerlache Strait, where larvae were particularly numerous (January to March), only a few reproductive adults were caught, and only in December at 100-200 m. Sampling methods were clearly inappropriate for quantitative estimates of adults. © 1991.",2-s2.0-0026307937
"Brinton E.","Distribution and population structures of immature and adult Euphausia superba in the western Bransfield Strait region during the 1986-87 summer",1991,"Deep Sea Research Part A, Oceanographic Research Papers","38","8-9",,"1169","1193",,"10.1016/0198-0149(91)90101-K","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026304315&doi=10.1016%2f0198-0149%2891%2990101-K&partnerID=40&md5=4e3a98305524214b7cefbee55a88bf4c","Interrelationships among body size, maturity state and spatial distribution in immature and adult Euphausia superba were examined through the course of the 1986-87 reproductive season in a region centered in western Bransfield Strait and extending northward into Drake Passage and southward into Gerlache Strait. During an initial (December to January) peak in production to phytoplankton and krill larvae in Gerlache Strait and adjacent parts of Bransfield Strait, so few post-larvae and adults were caught that the parent stock of those larvae could not be identified with certainty. However, small adults of 36-42 mm body length were caught in abundance later in the summer (February to March), after larval recruitment in and near Gerlache Strait had ceased. Many of these small adults then appeared to be post-reproductive. In Bransfield Strait during late summer (late February to March) there was a nearly equal mixture of small adults (which dominated in Gerlache Strait) and large adults (>42 mm): the large adults showed most evidence of recent reproductive activity and could have been responsible for much of the late summer larval recruitment in Bransfield Strait. In Drake Passage, large adults were usually dominant; the few caught in December were undergoing maturation near the South Shetlands, and in January they were reproductive and dispersed in more offshore oceanic waters. During late February to March, krill became more available in Drake Passage with many having reassembled in aggregations near Livingston Island (South Shetlands). By then, not only small adults but also large adults appeared post-reproductive in all areas. Evidence relating to growth rate in adults was obscured by erratic variations in ratios of body-length classes, month-to-month, considered artifacts on sampling. However, adult growth appeared negligible during January to March. After midsummer (January) there were distinct changes in relative abundances of males to females of >42 mm: within 43-47 mm the modal frequencies favored females, and within 48-55 mm males were dominant, suggesting differential survivorship. The Gerlache-Bransfield Straits and similar coastal habitats must be considered nursery areas, not only for immature krill as has been previously proposed, but also for early summer larvae. In particularly productive years, as in 1986-87, these coastal waters may become spawning localities for small adult krill before production by large adults develops farther away from the Peninsula. Immatures of <12 mm in December and ca 16-30 mm by March, comprised a subgroup of the smallest immature krill though not consistently abundant enough to be distinguished as a year class. Their distributions suggest origins and early growth outside of the study area, possibly in the Weddell Sea and coastal waters of the Bellingshausen Sea. © 1991.",2-s2.0-0026304315
"Gulliksen B., Lønne O.J.","Sea ice macrofauna in the Antarctic and the Arctic",1991,"Journal of Marine Systems","2","1-2",,"53","61",,"10.1016/0924-7963(91)90013-K","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026302719&doi=10.1016%2f0924-7963%2891%2990013-K&partnerID=40&md5=de1ff2aa745162d66539f6ee002b554f","Sea ice faunal assemblages (= sympagic assemblages) with invertebrates and fish are recorded both in the Antarctic and the Arctic. Primary structuring factors of the assemblages are age and drift pattern of the ice, hydrography and water currents in the immediate vicinity of the ice, and distance to the benthic habitat. Animals of both sexes and all developmental stages in the sea ice (= autochthonous sympagic animals) are only recorded from the Arctic. Examples are the amphipods Gammarus wilkitzkii and Apherusa glacialis and the mysid Mysis polaris. Allochthonous sympagic organisms (temporary occupants of the ice) are recorded both in the Antarctic and the Arctic. They may be pelago-sympagic or bentho-sympagic according to their habitat when not living in the ice. Examples of pelago-sympagic organisms from the Antarctic are the krill (Euphausia superba) and the notothenoid fish Pagothenia borchgrevincki; examples from the Arctic are the polar cod (Boreogadus saida) and copepods (Calanus glacialis). Examples of bentho-sympagic organisms are especially amphipods, but also larvae of benthic organisms such as polychaetes, pelecypods, gastropods, tunicates, turbellarians and cirripeds. Nematodes and copepods dominate the meiofaunal assemblages. © 1991.",2-s2.0-0026302719
"Hosie G.W.","Distribution and abundance of euphausiid larvae in the Prydz Bay region, Antarctica",1991,"Antarctic Science","3","2",,"167","180",,"10.1017/S0954102091000202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026301412&doi=10.1017%2fS0954102091000202&partnerID=40&md5=18f628d402ab2adc4b22e689330036ef","In January 1985 a net sampling survey was carried out on the distribution and abundance of euphausiid larvae in the Prydz Bay region. Euphausia superba occurred in low abundance, probably due to sampling preceding the main spawning period. Thysanoessa rnacrura occurred throughout the study area in consistently high abundance. Eu.phausia crystaliorophias was marginally more abundant within its restricted range. Distinct north-south variations in larval age and developmental stages of T. macrura were observed indicating regional differences in spawning. Euphausia frigida was mainly confined to the upper 200 m of the Antarctic Circumpolar Current. E. superba larvae produced north of the shelf break, between 70º-83ºE, moved north–east into the Antarctic Circumpolar Current. Larvae originating on the shelf moved rapidly west in the East Wind drift. E. crystallorophias had the same westward dispersion, but some larvae appeared to return eastward via the Prydz Bay Gyre and remain in the region. The data indicate that most E. superba larvae, providing they survive injurious cold temperature and food deprivation, will leave the area, suggests that Prydz Bay krill may not be a self maintaining stock. © 1991, Antarctic Science Ltd. All rights reserved.",2-s2.0-0026301412
"Huntley M., Brinton E.","Mesoscale variation in growth and early development of Euphausia superba Dana in the western Bransfield Strait region",1991,"Deep Sea Research Part A, Oceanographic Research Papers","38","8-9",,"1213","1240",,"10.1016/0198-0149(91)90103-M","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026273712&doi=10.1016%2f0198-0149%2891%2990103-M&partnerID=40&md5=b92163f4539aa4c7fa8613684c40dd33","Development and growth of larval Euphausia superba were measured in field and laboratory populations in the western Bransfield Strait during the period from December 1986 to March 1987. Three principal biogeographic zones were identified: northern Gerlache Strait, Bransfield Strait and Drake Passage: these were recognizable by consistent patterns of physical circulation. Two cohorts of E. superba larvae were produced. The first cohort appeared as C1 larvae in mid-January, and the second appeared in mid-February; the second cohort did not occur in Gerlache Strait waters. Larvae in Gerlache Strait were more abundant, larger in size and weight, better fed, and developed and grew more rapidly than larvae of the same stages in both Bransfield Strait and Drake Passage. In Gerlache Strait abundance reached 12,000 individuals m-2, intermolt periods were &lt;8 days for early calyptopis stages, and growth rates were higher than any previously reported. Growth of early stages was exponential during late January, but slowed markedly by late March as the population entered late furcilia stages. Calyptopis stages were estimated to ingest up to 19.7% of their body carbon per day, and 14.5% of body nitrogen per day. The daily ration of late furcilia stages was reduced to 4.4% body carbon per day, and 1.9% body nitrogen per day. Gross growth efficiencies ranges, in terms of carbon, from 13.2% for furcilia to 52.5% for calyptopis stages; in terms of nitrogen they ranged from 29.9 to 65.5%. It is proposed that the northern Gerlache Strait is a primary nursery area for E. superba, and that local circulation promotes high primary productivity and prolongs the residence time of larvae in a nearshore environment which is favorable to development and growth. Coastal environments such as Gerlache Strait may make a disproportionately large contribution to annual krill recruitment. © 1991.",2-s2.0-0026273712
"Kellermann A.","Food and feeding dynamics of the larval Antarctic fish Nototheniops larseni",1990,"Marine Biology","106","2",,"159","167",,"10.1007/BF01314796","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025143853&doi=10.1007%2fBF01314796&partnerID=40&md5=548ab7313652bb7b775bb8b3c52f45ae","The feeding dynamics of larvae of the Antarctic fish Nototheniops larseni were analyzed from data collected over three years in Bransfield Strait and adjacent waters (Antarctica). Seasonal feeding was examined from 1977/1978 (November-March). The diel feeding cycle was investigated during a 96 h station established in February 1976, while food selection was analyzed using larvae and zooplankton samples collected in February 1982. Hatching occurs in early spring, and larvae fed on eggs of calanoid copepods and on cyclopoid copepods. Copepod eggs were the principal food near the pack ice, and cyclopoids in open waters. Cyclopoids were the staple food in summer. Eggs of the Antarctic krill Euphausia superba were ingested selectively and formed major portions of the larval summer diet in neritic (Joinville Island) and oceanic (Elephant Island) spawning areas of E. superba. In the fall, copepods predominated in the diets. Most abundant and most frequently ingested prey in summer and fall were Oncaea spp. Feeding commenced at dawn and continued at least until dusk. Krill eggs were taken chiefly during morning hours and egg incidence declined during the day, suggesting that eggs were ingested soon after spawning. Prey size at the onset of feeding was estimated as 0.130 to 0.330 mm. Size-selective feeding was evident in small larvae, while in larger larvae median prey length remained constant. High feeding incidence among yolk-sac larvae in spring, high overall feeding incidence in summer, and size-selective foraging of small larvae suggested favorable feeding conditions in the 1977/1978 season. Yolk-absorption times in Antarctic fish larvae vary on a scale of weeks and may be further retarded due to early feeding. Hence, year-to-year variability of yolk incidence in N. larseni indicated variable biotic environments of early feeding larvae rather than temporal shifts of hatching periods. As hatching periods are constant between years in contrast to the variable retreat of the pack ice and subsequent onset of the production cycle in space and time, maternal yolk reserves are probably utilized to compensate for such variations. © 1990 Springer-Verlag.",2-s2.0-0025143853
"Ross R.M., Quetin L.B.","Energetic cost to develop to the first feeding stage of Euphausia superba Dana and the effect of delays in food availability",1989,"Journal of Experimental Marine Biology and Ecology","133","1-2",,"103","127",,"10.1016/0022-0981(89)90161-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024944991&doi=10.1016%2f0022-0981%2889%2990161-5&partnerID=40&md5=b7cae41bc9262cfc4aea8f4775d0a037","C and N lost or gained during development and the substratum utilized were determined from measurements of the C and N content of laboratory-reared larvae of the Antarctic krill Euphausia superba Dana from hatching through mid-Calyptopis 1 (Cl, the first feeding stage) at 0, 1 and 2 °C. The relative and absolute use of C and N during early development supported the hypothesis that lipid stores were the primary catabolic substratum during development to Cl and mid-way through Cl. Both measured and calculated estimates of the C required to develop from hatching to Cl indicated that larvae developing at higher temperatures used less energy to reach the Cl stage. After metamorphosis to the Cl stage, internal C reserves continued to satisfy ≈90% of calculated C requirements of fed larvae but the availability of food during this time may be important for development of the digestive enzyme system or of efficient feeding behavior. Development, growth, survival and elemental composition of larvae that experienced delays in food availability after metamorphosis to Cl were observed at 0 and 2 °C. Results of these experiments were used to determine the point-of-no-return (PNR) and quantify the importance of energy reserves to the first feeding stage. If initial delays in food availability exceed a certain point (PNR), starved larvae cannot recover when refed and eventually die. Short delays in food availability affected the timing of development, not the ability to continue to develop, but after iong delays the larvae lost the ability to metamorphose. The PNR depends not only on the initial energy reserves of the embryo but also on the amount of energy needed to reach Cl which in turn depends on the effect of temperature on O2 consumption rates and developmental times. The PNR of 10-14 days from the food availability experiments was similar to the calculated PNR from metabolic requirements and known lipid reserves. The calculated PNR increased with increasing temperature, from 9 to 15 days within the environmental range. Despite the narrow temperature range in the Southern Ocean, both temperature and food availability will affect the survival and recruitment of the early larvae of E. superba. © 1989.",2-s2.0-0024944991
"Rong W.","Distribution and abundance of eggs and larvae of antarctic krill (Enphausua superba Dana) in antarctic Peninsula area",1989,"Chinese Journal of Oceanology and Limnology","7","2",,"97","104",,"10.1007/BF02842745","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51649147005&doi=10.1007%2fBF02842745&partnerID=40&md5=8a01599ae88688a24313a34e2e2ff5ab","During the First Chinese Antarctic Expedition zooplankton samples were collected at each of the oceanography stations in the waters around South Sheltland Islands (S.S.Is.) and in the northern part of the Bellinshausen Sea from 20 January to 12 February, 1985 by vertical tows of an 80 cm diameter conical net from 200 m to surface. Two deep tows with a closing net. were performed in slope water north of S.S. Is, and in the basin of Bransfield Strait. Eggs and larvae of Euphausia superba Dana in zooplankton samples were identified and counted. There were four records of eggs from 27 stations. Most catches were of small number and restricted to within the nearshore area south of S.S. Is. The largest number (1500/1000 cubic meters) was found in the outer side of Smith Island. No Nauplius was found. The earliest stage we found was Metanauplius, in two deep tows. The distribution of Calyptopis I-II and Furcili I-III were quite similar. They were found mainly in three areas: 1) nearshore water along the south coast of S. S. Is.; 2) slope water north of Smith Island; 3) Gerlache Strait. In a station close to the north entrance of Gerlache Strait all the developmental stages from Calyptopis I to Furcilia IV were found. © 1989 Science Press.",2-s2.0-51649147005
"Marschoff E.R., Lovrich G.A., Calcagno J.A.","Vertical distribution of two substages of stage Calyptopis I of Euphausia superba Dana, in South Orkneys Area",1989,"Polar Biology","9","5",,"325","328",,"10.1007/BF00287431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249973623&doi=10.1007%2fBF00287431&partnerID=40&md5=e188fdbf61d18b40adbacc6b9590563a","Samples of Euphausia superba larvae at the Calyptopis I stage, taken in the upper 200 m near South Orkney Islands, have been analyzed discriminating early and advanced substages on the basis of the presence or absence of pleon segmentation, evidenced through the actual cuticle. A significant difference in pleon length between these forms is demonstrated, suggesting growth between them. Results show no difference between these in relation to their vertical distribution; supporting the view that developmental ascent has been already completed in the area. In both substages, a significant difference between night and day catches existed, but no evidence of diel migration was found in their vertical distributions. © 1989 Springer-Verlag.",2-s2.0-34249973623
"Quetin L.B., Ross R.M.","Effects of oxygen, temperature and age on the metabolic rate of the embryos and early larval stages of the Antarctic krill Euphausia superba Dana",1989,"Journal of Experimental Marine Biology and Ecology","125","1",,"43","62",,"10.1016/0022-0981(89)90215-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024483373&doi=10.1016%2f0022-0981%2889%2990215-3&partnerID=40&md5=0ef763347fcf5238e86eadb25cd3afb1","During their developmental descent and ascent, the embryos and early larvae of the Antarctic krill Euphausia superba Dana encounter a range of temperatures and partial pressures of oxygen. Oxygen consumption rates of known age embryos and early larvae were measured at 0 ° C and at partial pressures ranging from 90 to 0% of air saturation. Four of the five stages of embryos (single cell, multiple cell, gastrula, and limb bud) and the larval stages (Nauplius I, Nauplius II, Metanauplius, and Calyptopis 1, the first feeding stage) regulated their oxygen uptake down to 7.3 kPa. Younger stages of embryos and larvae were able to regulate oxygen uptake at lower partial pressures of oxygen than older stages. Embryos close to hatching (twitch) were not good regulators. The oxygen consumption rates of the developing embryos and larvae usually will be independent of the partial pressure of oxygen in the environment. The pattern of oxygen consumption with age was similar to that of many fish: a low respiration rate at fertilization, increasing slowly until the embryos hatch, then a sharp increase at hatching when the larvae begin to swim, with a two-fold variability between the oxygen consumption rates of larvae of the same stage and age determined in different experiments. Embryo metabolism was only 3.45% of the total metabolic demand of all the non-feeding stages. Thus, most of the lipid reserves can be passed on to the larvae for use during development to the first feeding stage. Only the larvae were used in experiments to determine the effect of temperature on oxygen consumption rates. Experimental temperatures were -1,0, and 2 ° C, spanning nearly the full range of temperatures that the larvae encounter in the environment during early development. The effect of temperature on oxygen consumption was not linear. Oxygen consumption rates for the same age or stage larvae at 0 and 2 ° C were the same, and much higher than those at -1 ° C. The metabolism-temperature response suggests that oxygen consumption rates are temperature independent for the Calyptopis 1 larvae in the surface waters, where temperatures are usually > 0 ° C during the summer when these larvae appear. © 1989.",2-s2.0-0024483373
"Ross R.M., Quetin L.B., Kirsch E.","Effect of temperature on developmental times and survival of early larval stages of Euphausia superba Dana",1988,"Journal of Experimental Marine Biology and Ecology","121","1",,"55","71",,"10.1016/0022-0981(88)90023-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024260465&doi=10.1016%2f0022-0981%2888%2990023-8&partnerID=40&md5=5218d25d86bed3eb3635844983bf4f7c","Larvae of Euphausia superba Dana were reared from embryo to Calyptopis 3 in the laboratory at four temperatures characteristic of the range found in the environment (-1, 0, 1, and 2°C). The relationship between temperature and developmental times was curvilinear, with a sharp decrease in developmental time between -1 and 0°C, followed by a gradual flattening of the curve. The relationship was best described by the exponential model D = B0* e-B1(T) + B2, where D is developmental time in days, T is the temperature, and B0, B1, and B2 are fitted constants. In three of the four batches of larvae reared at -1°C, all larvae died within 3 days of metamorphosis to Calyptopis 1, while siblings at higher temperatures developed normally. These results suggests that a cold sensitive period exists during early larval development. The type of food available also affected the survival of three groups of siblings. Larvae fed a diatom mixture developed normally, while those fed a small flagellate or starved all died before metamorphosis to Calyptopis 2. The effects of temperature and food type on the development and survival of the early larval stages have important ecological implications for the recruitment of E. superba. If spawning occurs in areas where the embryos or larvae encounter subzero water during a temperature sensitive period, recruitment in these waters may be very low, independent of food availability. If the embryos and larvae do not encounter subzero water during a sensitive period, recruitment may be more dependent on the type and concentration of food available. © 1988.",2-s2.0-0024260465
"CROXALL J.P., HILL H.J., LIDSTONE‐SCOTT R., O'CONNELL M.J., PRINCE P.A.","Food and feeding ecology of Wilson's storm petrel Oceanites oceanicus at South Georgia",1988,"Journal of Zoology","216","1",,"83","102",,"10.1111/j.1469-7998.1988.tb02417.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024254506&doi=10.1111%2fj.1469-7998.1988.tb02417.x&partnerID=40&md5=7976e8a315771d7f0d6a00f125fc9f9a","At South Georgia, the diet of Wilson's storm petrel was studied using the regurgitates of adults arriving to feed chicks. Feeding frequency and meal size were estimated by weighing chicks twice daily, or in some cases every 3 h during daytime. Crustaceans contributed 98% of the total number of individual items and 68% of the total weight consumed; fish, 1% of the number of items and 28% of the weight. The most abundant crustacean was the amphipod Themisto gaudichaudii, which accounted for 90% of the total number but only 44% of the total weight of crustaceans eaten. Most (79%) of the Themisto were juveniles. Euphausiids were much less numerous in the diet (5% by number) but were the main group by weight (55%); most (52%) were Antarctic krill, with juveniles and sub‐adults (25–50 mm long) predominating. Mysids, copepods and barnacle larvae were also present. Fish were all myctophids (lanternfish), Protomyctophum normani and P. bolini being identified; specimens were 50–85 mm long and weighed 1–4 g. Meal sizes averaged 6‐5‐7‐5 g (14–22% adult body mass); about 75% of chicks were fed each day (mainly at night), about 10% probably receiving meals from both parents. A review of storm petrel diets emphasizes the importance of fish to Oceanodroma species and of crustaceans to Oceanites, Garrodia and Pelagodroma. Euphausiids and amphipods (chiefly Themisto and Hyperia) are the main crustacean prey and range from 5–50 mm and 0‐005‐0‐7 g. Myctophids are the main fish prey and range from 20–100 mm and 1–5 g. Meal size ranges from 15–25% adult body mass and chicks are fed on 50–85% of days. This low delivery rate is mainly responsible for the disproportionately slow growth and long fledging period of storm petrel chicks. Copyright © 1988, Wiley Blackwell. All rights reserved",2-s2.0-0024254506
"Daly K.L., Macaulay M.C.","Abundance and distribution of krill in the ice edge zone of the Weddell Sea, austral spring 1983",1988,"Deep Sea Research Part A, Oceanographic Research Papers","35","1",,"21","41",,"10.1016/0198-0149(88)90055-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024223373&doi=10.1016%2f0198-0149%2888%2990055-6&partnerID=40&md5=39e1084c652a4248281463bb1e3ca0f3","The effect of the ice edge zone on the abundance and distribution of Antarctic krill was investigated by acoustic and net sampling methods in the northwestern Weddell Sea during austral spring, 1983. The dominant acoustic target was Euphausia superba which occurred over the entire study area in the upper 100 m of the water column, either in aggregations or loosely defined layers. The vertical depth distribution under the pack ice was similar to that of open water. Average krill biomass under the ice ranged from 1 to 68 g m-2 and in open water range from 10 to 100 g m-2. Another euphausiid, Thysanoessa macrura, appeared to be ubiquitous but was much less abundant than E. superba. T. macrura also formed aggregations. All stages were found in open water, but only adults and juveniles under the ice. A few adults and larvae of a third euphausiid, E. frigida, were found only in open water. Salps, which were abundant in open water, were not present under the pack ice. The pack ice directly influenced the abundance and distribution of young krill. Juvenile E. superba were much more abundant under the ice than in open water north of the ice edge. Numerous observations were made of juvenile krill feeding on the undersurface of ice floes where chlorophyll concentrations were much greater than in the water column below. These observations appear to indicate that the pack ice serves as a giant nursery area for young krill, providing a refugium from predators as well as a vast food resource that may be critical to the survival of overwintering juvenile E. superba. © 1988.",2-s2.0-0024223373
"Kittel W.","Euphausiid larvae in the Scotia Front west of Elephant Island (BIOMASS III, October-November 1986)",1988,"Polish Polar Research","9","2-3",,"305","314",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024181346&partnerID=40&md5=d71795dd2ba27dcae5eb7d118466a330","Dominant (occurring in all stations) were larvae of Thysanoessa macrura. Furcilia VI of Euphausia superba were found only twice. The distribution of euphausiid larvae was influenced by the stratification and circulation of water masses. -from Author",2-s2.0-0024181346
"Hosie G.W., Ikeda T., Stolp M.","Distribution, Abundance and population structure of the Antarctic krill (Euphausia superba Dana) in the Prydz Bay region, Antarctica",1988,"Polar Biology","8","3",,"213","224",,"10.1007/BF00443453","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000548044&doi=10.1007%2fBF00443453&partnerID=40&md5=9e3e7b3cbb1ba531cd67d7667735adb4","This paper presents results of net sampling carried out on four marine science cruises, between 1981 and 1985, in the Prydz Bay region of Antarctica by the Australian Antarctic Division. Krill exhibited a patchy distribution and overall low abundance. The majority of sampling sites in January 1985 returned no post-larval krill or densities of &lt;1 individual 1000 m-3. The estimated mean abundance of E. superba in January 1985 was 6 individuals or 2 g (wet wt.) 1000 m-3 integrated for the upper 200 m of the water column which represented 3.4% of the total zooplankton biomass. No more than five years-groups, including the larvae, were observed in Prydz Bay, with mean lengths of groups 1+, 2+, 3+ and 4+ being 24, 38, 46 and 53 mm (standard 1), respectively in the middle of January. A high proportion of naupliar stages observed in January 1985 indicated that spawning in Prydz Bay begins in January and examination of adult maturation showed that the spawning continues at least to March. © 1988 Springer-Verlag.",2-s2.0-0000548044
