Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Shreeve R.S., Collins M.A., Tarling G.A., Main C.E., Ward P., Johnston N.M.","Feeding ecology of myctophid fishes in the northern Scotia sea",2009,"Marine Ecology Progress Series","386",,,"221","236",,"10.3354/meps08064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68049143441&doi=10.3354%2fmeps08064&partnerID=40&md5=f97d858a938861ed71eddb4ffb840d42","The diets of 9 species of myctophid fishes, Electrona carlsbergi, E. antarctica, Gymnoscopelus fraseri, G. nicholsi, G. braueri, Protomyctophum bolini, P. choriodon, Krefftichthys anderssoni and Nannobrachium achirus, were investigated during austral autumn in the northern Scotia Sea. Based on the percent index of relative importance (%IRI), the data suggest dietary specialisation in some species, which may permit resource partitioning. Hierarchical agglomerative cluster analysis of Bray-Curtis similarity (60% threshold) separated the myctophid community into distinct feeding guilds. One group (G. braueri and E. antarctica) fed principally on Themisto gaudichaudii, another (P. choriodon and G. fraseri) primarily on copepods (Metridia spp. and Rhincalanus gigas), and a third group (G. nicholsi and P. bolini) consumed copepods and euphausids (mostly Metridia spp. and Euphausia frigida). The diets of E. carlsbergi and K. anderssoni differed from the other species, with E. carlsbergi being the only species that consumed salps. There was a general switch in diet from copepods to euphausiids and amphipods as the myctophid predator size increased. Dietary specialisation is likely the result of a combination of predator size, gape size, filtering capacity of the gill rakers and the vertical distribution of predators and prey. Antarctic krill were only consumed by the larger myctophids, which represented a numerically minor part of the myctophid community, supporting the concept that myctophids can provide a krill-independent link between secondary production and higher trophic levels. However, the northern Scotia Sea is dominated by adult krill, which are only suitable as prey for larger fish. In the northern Scotia Sea, myctophid predation had a very small impact on copepod production but a higher impact on macrozooplankton, with a best-estimate of 4% of the daily production of Themisto gaudichaudii and 6% of that of Euphausia superba being consumed. © Inter-Research 2009.",2-s2.0-68049143441
"Nordøy E.S., Blix A.S.","Movements and dive behaviour of two leopard seals (Hydrurga leptonyx) off Queen Maud Land, Antarctica",2009,"Polar Biology","32","2",,"263","270",,"10.1007/s00300-008-0527-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149508025&doi=10.1007%2fs00300-008-0527-8&partnerID=40&md5=b4b0c5e1aa6412c1ea43f9c6def79d19","Two adult female leopard seals (Hydrurga leptonyx) were tagged with satellite-linked dive recorders off Queen Maud Land, Antarctica, just after moulting in mid-February. The transmitters transmitted for 80 and 220 days, respectively. Both seals remained within the pack ice relatively close to the Antarctic Continent until early May, when contact was lost with one seal. The one remaining seal then migrated north, to the east side of the South Sandwich Islands in 3 weeks, whereafter it headed east, until contact was lost at 55°S in early September. From mid-May to late September this animal always stayed close to the edge of the pack ice. Both seals made mostly short (<5 min) dives to depths of 10-50 m and only occasionally dove deeper than 200 m, the deepest dive recorded being 304 m. A nocturnal diving pattern was evident in autumn and early winter, while day-time diving prevailed in mid-winter. Haul out probability was highest at mid-day (about 40% in late February and more than 80% in March and April). From May till September the remaining animal mainly stayed at sea, in the vicinity of the pack ice, with only occasional haul outs. These data suggest that a portion of the adult leopard seals may spend the winter mainly in open water, off the edge of the pack ice, where they primarily hunt near the surface. In that case, it is likely that krill (Euphausia superba), as well as penguins, young crabeater seals (Lobodon carcinophaga) and a variety of fish are important prey items. © 2008 Springer-Verlag.",2-s2.0-58149508025
"Meyer B., Fuentes V., Guerra C., Schmidt K., Atkinson A., Spahic S., Cisewski B., Freier U., Olariaga A., Bathmann U.","Physiology, growth, and development of larval krill Euphausia superba in autumn and winter in the Lazarev Sea, Antarctica",2009,"Limnology and Oceanography","54","5",,"1595","1614",,"10.4319/lo.2009.54.5.1595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67949090996&doi=10.4319%2flo.2009.54.5.1595&partnerID=40&md5=5287bd6ed50ecf6128f63e9bba69b46b","The physiological condition of larval Antarctic krill was investigated during austral autumn 2004 and winter 2006 in the Lazarev Sea. The condition of larvae was quantified in both seasons by determining their body length (BL), dry weight (DW), elemental and biochemical composition, stomach content analysis, and rates of metabolism and growth. Overall the larvae in autumn were in better condition under the ice than in open water, and for those under the ice, condition decreased from autumn to winter. Thus, growth rates of furcilia larvae in open water in autumn were similar to winter values under the ice (mean, 0.008 mm d″1), whereas autumn under-ice values were higher (0.015 mm d-1). Equivalent larval stages in winter had up to 30% shorter BL and 70% lower DW than in autumn. Mean respiration rates of winter larvae were 43% lower than of autumn larvae. However, their ammonium excretion rates doubled in winter from 0.03 to 0.06 μg NH4 DW-1 h-1, resulting in mean O:N ratios of 46 in autumn and 15 in winter. Thus, differing metabolic substrates were used between autumn and winter, which supports a degree of flexibility for overwintering of larval krill. The larvae were eating small copepods (Oithona spp.) and protozoans, as well as autotrophic food under the ice. The interplay between under-ice topography, apparent current speed under sea ice, and the swimming ability of larval krill is probably critical to whether larval krill can maintain position and exploit suitable feeding areas under the ice. © 2009, by the American Society of Limnology and Oceanography, Inc.",2-s2.0-67949090996
"Auerswald L., Freier U., Lopata A., Meyer B.","Physiological and morphological colour change in Antarctic krill, Euphausia superba: A field study in the Lazarev Sea",2008,"Journal of Experimental Biology","211","24",,"3850","3858",,"10.1242/jeb.024232","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57449121402&doi=10.1242%2fjeb.024232&partnerID=40&md5=07639b86d69b3816afc7266e442da486","Antarctic krill, Euphausia superba, is very susceptible to harmful solar radiation because of its unique genetic setup. Exposure occurs in spring to autumn during vertical diel migration and during occasional daytime surface-swarming. We have investigated colour change in Antarctic krill, Euphausia superba, during summer and winter in the Lazarev Sea in response to ultraviolet radiation (UVR) and photosynthetically active radiation (PAR). Short-term physiological colour change and long-term (seasonal) morphological colour change are present. Both are facilitated by a single type of monochromatic red chromatophore, i.e. erythrophores, of 20-450μm diameter. Superficial erythrophores cover large dorsal areas, especially above vital organs (brain, sinus glands), additional 'profound' erythrophores cover internal organs (heart, gut, nerve cords). Short-term change in light regime causes rapid physiological colour change along dense bundles of microtubules: pigment disperses into chromorhizae upon exposure to PAR and UVA and to a lesser extent to UVB. Darkness leads to aggregation of pigment in the centre and hence blanching. There is no circadian rhythm in the dispersal state of erythrophores present in winter. Physiological colour change in adult krill is two to three times more rapid in summer than in winter. Furthermore, seasonal changes in light regime also result in a profound morphological colour change: in summer animals, abdominal astaxanthin concentration is 450% and erythrophore count is 250-480% higher than in winter krill. We conclude from our results, that pigmentation of E. superba serves in the protection from harmful solar radiation and is adapted to the varying diel and seasonal light conditions.",2-s2.0-57449121402
"Teschke M., Kawaguchi S., Meyer B.","Effects of simulated light regimes on maturity and body composition of Antarctic krill, Euphausia superba",2008,"Marine Biology","154","2",,"315","324",,"10.1007/s00227-008-0925-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41849131444&doi=10.1007%2fs00227-008-0925-z&partnerID=40&md5=dd0d48f735a8253552659309fbed474c","The effect of different light regimes on the development of sexual maturity and body composition (carbon, nitrogen, lipid and protein) of Antarctic krill, Euphausia superba, was studied over 12 weeks under laboratory conditions. Krill were exposed to light-cycle regimes of variable intensity to simulate Southern Ocean summer, autumn and winter conditions, respectively using: (1) continuous light (LL; 200 lux max), (2) 12-h light and 12-h darkness (LD 12:12; 50 lux max), and (3) continuous darkness (DD). The sexual maturity of female and male krill exposed to LL and LD 12:12 showed an accelerated succession of external maturity stages during the experimental period, while krill exposed to continuous darkness showed no changes in external maturity during the course of the study. Changes in the maturity development of krill between the different light regimes are reflected in changes in body composition. Krill exposed to LL and LD 12:12 showed an increase in lipid utilization, indicating that the development of external maturation may be fuelled preferentially by lipid reserves. In contrast, values of total lipid content of krill held under continuous darkness indicated an unchanged lipid catabolism during the course of the study. Thus, the maturity development of krill was affected either directly or indirectly by the different simulated light conditions. Based on these results, and observations on the effects of simulated light regimes on feeding and metabolic rates of krill available from a previous study, we suggest that the Antarctic light regime is an essential cue governing the seasonal cycle of krill physiology and maturity, and highlight the importance of this environmental factor in the life history of krill. © 2008 Springer-Verlag.",2-s2.0-41849131444
"Ashjian C.J., Davis C.S., Gallager S.M., Wiebe P.H., Lawson G.L.","Distribution of larval krill and zooplankton in association with hydrography in Marguerite Bay, Antarctic Peninsula, in austral fall and winter 2001 described using the Video Plankton Recorder",2008,"Deep-Sea Research Part II: Topical Studies in Oceanography","55","3-4",,"455","471",,"10.1016/j.dsr2.2007.11.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40249097397&doi=10.1016%2fj.dsr2.2007.11.016&partnerID=40&md5=f3e55864d3eaa31094a5ecbf98984e53","The Western Antarctic Peninsula is a critical locus of Antarctic krill Euphausia superba abundance and thought to be a site of successful overwintering, particularly for the larval stages. A primary goal of the Southern Ocean GLOBEC program was to describe factors that contribute to the overwintering success of krill in this region. As part of this effort we conducted Video Plankton Recorder (VPR) surveys during austral fall and winter, 2001. The VPR survey yielded high-resolution distributions of larval krill, other plankton, and marine snow in relation to hydrography from a series of transect lines orthogonal to the coast on the continental shelf of the Western Antarctic Peninsula. Four taxa (larval krill, copepods, polychaetes, pteropods) and marine snow were numerous during fall; much lower abundances of all categories were present during winter, with only larval krill, copepods, and polychaetes present in any abundance. Distributions of plankton and marine snow were associated with water-mass types and the vertical structure of the environment, particularly for larval krill that were primarily associated with the pycnocline. During fall, larval krill were present across the entire shelf, with high abundances at the shelf break. Copepods were most numerous at depth during fall, consistent with ontogenetic migration to depth at the onset of winter. © 2008 Elsevier Ltd. All rights reserved.",2-s2.0-40249097397
"McDonald B.I., Crocker D.E., Burns J.M., Costa D.P.","Body condition as an index of winter foraging success in crabeater seals (Lobodon carcinophaga)",2008,"Deep-Sea Research Part II: Topical Studies in Oceanography","55","3-4",,"515","522",,"10.1016/j.dsr2.2007.11.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40249088126&doi=10.1016%2fj.dsr2.2007.11.002&partnerID=40&md5=898c258b5147bc0d08fd106cad982496","Body composition is a direct measure of body condition and as such integrates seasonal variation in foraging success and energy expenditure. In phocids, body condition is a critical determinant of both reproductive effort and ability to survive periods of poor foraging success. We determined body composition in 29 crabeater seals, Lobodon carcinophaga, during austral autumn (April-May 2002) and late winter (August-September 2001, 2002) off the Antarctic Peninsula by measuring blubber depth and taking morphometric (length, girth) measurements. In 15 of these seals, we also measured body composition using the labeled-water dilution technique. The two methods produced similar body composition estimates, with an average difference of 7%. There were no differences in body composition between adult males and females or between autumn and late winter. These findings suggest that by autumn, adult seals have replenished their energy stores following reproduction and molt. Similarly, the absence of seasonal variation in adults indicates that seals are successfully foraging throughout winter. In addition to providing insight into seasonal and age-related variation in body composition, this study provides baseline body condition data that can be used to measure impacts of natural or anthropogenic environmental change on one of the large consumers of Antarctic krill. © 2008.",2-s2.0-40249088126
"Chereskin T.K., Tarling G.A.","Interannual to diurnal variability in the near-surface scattering layer in Drake Passage",2007,"ICES Journal of Marine Science","64","9",,"1617","1626",,"10.1093/icesjms/fsm138","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44649104093&doi=10.1093%2ficesjms%2ffsm138&partnerID=40&md5=4ebb4300e9cf1be90aad41d3ffe562bf","Backscattering strength was estimated from 127 shipboard surveys with an acoustic Doppler current profiler (ADCP) made during Drake Passage transits from 1999 to 2004. The backscattering strength is used to determine the characteristics of the near-surface scattering layer, which south of the Southern Antarctic Circumpolar Current Front (SACCF) is dominated by Antarctic krill (Euphausia superba). Diel vertical migration in the upper 150 m was the dominant variability observed in any single transect. When averaged over depth, there was a well-defined annual cycle in backscattering strength, with a factor of four increase from a late-winter minimum to a spring-summer maximum over a period of four months, followed by a more gentle decline during late summer and autumn. In addition, there were significant differences in scattering strength north and south of the Polar Front (PF) on both seasonal and interannnual time-scales. The average summer maximum to the north of the PF was more than twice the maximum to the south, but the winter minima were about the same. On interannual time-scales, scattering strength south of the PF displayed a negative linear trend primarily attributable to a fourfold decrease in backscattering strength south of the SACCF. No significant long-term trend in the scattering strength north of the SACCF was observed. © 2007 International Council for the Exploration of the Sea. Published by Oxford Journals. All rights reserved.",2-s2.0-44649104093
"Teschke M., Kawaguchi S., Meyer B.","Simulated light regimes affect feeding and metabolism of Antarctic krill, Euphausia superba",2007,"Limnology and Oceanography","52","3",,"1046","1054",,"10.4319/lo.2007.52.3.1046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249703523&doi=10.4319%2flo.2007.52.3.1046&partnerID=40&md5=6a118148b0adaedae03ec4746e6c0a90","The effect of different light regimes on physiological parameters (feeding activity, oxygen consumption, and activity of the metabolic enzyme malate dehydrogenase [MDH]) of Antarctic krill, Euphausia superba, was studied over 12 weeks under laboratory conditions. Krill were exposed to light-cycle regimes of variable intensity to simulate Southern Ocean summer, autumn, and winter conditions, respectively, using: (1) continuous light (LL; 200 lux max), (2) 12-h light and 12-h darkness (LD 12:12; 50 lux max), and (3) continuous darkness (DD). In all experimental groups, the food concentration was kept at high levels (∼ 800 μg C L-1). Krill exposed to LL and LD 12:12 showed an increase in all measured parameters over the experimental period. Physiological parameters of krill held under LD 12:12 showed a more consistent increase and remained below those of krill held under LL. No change was recorded for krill exposed to DD; clearance rates and daily C rations did not respond to the high food availability, and oxygen consumption rates and MDH activity were significantly lower (p &lt; 0.05) than those of krill exposed to summer light condition. Thus, changes in the environmental light regime have an important effect on physiological parameters of krill, such as feeding and metabolic rates, and may indicate an inherent overwinter adaptation strategy triggered by the Antarctic light regime. © 2007, by the American Society of Limnology and Oceanography, Inc.",2-s2.0-34249703523
"Scolardi K.M., Daly K.L., Pakhomov E.A., Torres J.J.","Feeding ecology and metabolism of the Antarctic cydippid ctenophore Callianira antarctica",2006,"Marine Ecology Progress Series","317",,,"111","126",,"10.3354/meps317111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747615961&doi=10.3354%2fmeps317111&partnerID=40&md5=2262d851f56c59d09e52a07e439715d6","The chemical composition, metabolism, and feeding ecology of the cydippid ctenophore Callianira antarctica (Chun 1897) were investigated during autumn and winter 2001 and 2002 in the vicinity of Marguerite Bay, an embayment on the western Antarctic Peninsula shelf. C. antarctica had relatively high carbon (C) and nitrogen (N) values (average: 8.4 % C and 1.8 % N [% dry weight, DW]), further suggesting that polar ctenophores are more C-rich than tropical species. Winter oxygen consumption and ammonium excretion rates ranged from 0.059 to 0.411 μl O2 mg-1 DW h-1 and 0.043 to 2.22 nmol N mg-1 DW h-1, respectively, at 0°C. Calanoid copepods, larval and juvenile Antarctic krill Euphausia superba and a mixture of prey were offered to ctenophores during feeding incubations. Ingestion rates based on preliminary feeding experiments were linearly related to prey densities, with rates ranging from 9 to 39 prey ind.-1 d-1 and from 3.5 to 4.0 prey ind.-1 d-1 for 1 larger and 1 smaller C. antarctica, respectively. Daily rations varied between 22 and 136 % of body C for the larger ctenophore and 6 to 22 % of body C for the smaller individual. Digestion time (median: 11.5 h) was dependent on prey elemental content and prey number, and was independent of ctenophore size. Gut content analyses indicated that C. antarctica preyed predominantly on larval euphausiids and copepods. Diver observations, net collections, and diet analyses suggest that this species is an opportunistic predator that feeds both during the day and night, and appears to be well adapted to the prey patchiness found in Antarctic waters. © Inter-Research 2006.",2-s2.0-33747615961
"Leaper R., Cooke J., Trathan P., Reid K., Rowntree V., Payne R.","Global climate drives southern right whale (Eubalaena australis) population dynamics",2006,"Biology Letters","2","2",,"289","292",,"10.1098/rsbl.2005.0431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745321500&doi=10.1098%2frsbl.2005.0431&partnerID=40&md5=dde3aa92919b486babd0137dda0bbaf7","Sea surface temperature (SST) time-series from the southwest Atlantic and the El Niño 4 region in the western Pacific were compared to an index of annual calving success of the southern right whale (Eubalaena australis) breeding in Argentina. There was a strong relationship between right whale calving output and SST anomalies at South Georgia in the autumn of the previous year and also with mean El Niño 4 SST anomalies delayed by 6 years. These results extend similar observations from other krill predators and show clear linkages between global climate signals and the biological processes affecting whale population dynamics. © 2006 The Royal Society.",2-s2.0-33745321500
"Kawaguchi S., Candy S.G., King R., Naganobu M., Nicol S.","Modelling growth of Antarctic krill. I. Growth trends with sex, length, season, and region",2006,"Marine Ecology Progress Series","306",,,"1","15",,"10.3354/meps306001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32644451123&doi=10.3354%2fmeps306001&partnerID=40&md5=8826247c9eb999da4df1674bbdfe2ff9","Growth trends of Antarctic krill with sex, length, season, and region as independent variables were modelled with a linear mixed model (LMM) using 10 yr of accumulated instantaneous growth rate (IGR) measurements. A model of inter-moult period (IMP) as a function of temperature, required to convert IGR to daily growth rate, was fitted to data from published constant-temperature rearing studies; this model was used to predict seasonal IMP using a model of the average sea surface temperature seasonal trend for each region. Smaller krill exhibited higher growth rates and, in general, we observed a progressive decrease in IGR and daily growth with increasing size (from over 0.2 mm d -1 down to 0.05 mm d-1 for 20 and 50 mm krill, respectively, in December in the Indian Ocean sector of the Southern Ocean). IGR decreased from summer to autumn, with small to negative values predominating across all length classes by autumn. December was a period of rapid growth in the Indian Ocean sector of the Southern Ocean, whereas a similar peak in growth rates appeared to occur a few months earlier in the southwest Atlantic sector. Significantly lower growth rates were exhibited by females in January and February (e.g. 0.063 and 0.050 mm d-1 for 40 mm females) compared to males (0.119 and 0.090 mm d-1 for 40 mm males) in the Indian Ocean sector. Since these estimates were based on growth measurements of individual animals, they may reflect the occurrence of sex-differentiated growth patterns in the natural environment. Growth rate differences between sexes suggested that growth rate estimates based on composite length frequency distributions without sex differentiation may be problematic. © Inter-Research 2006.",2-s2.0-32644451123
"Candy S.G., Kawaguchi S.","Modelling growth of Antarctic krill. II. Novel approach to describing the growth trajectory",2006,"Marine Ecology Progress Series","306",,,"17","30",,"10.3354/meps306017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32644445767&doi=10.3354%2fmeps306017&partnerID=40&md5=00c02dc5c690cbc9aa4e5fffb47a2b11","Von Bertalanffy (VB) growth models for Antarctic krill have been calibrated from population-level data consisting of modal lengths obtained from a time sequence of length frequency samples. We developed an alternative approach to predicting the trajectory of length over time, using a step-growth function that combines models of instantaneous growth rate (IGR) at moult calibrated from direct measurements of individual pre- and post-moult krill sampled from the wild with a model of temperature-dependent inter-moult period (IMP). Using summer and early autumn data for juveniles and males sampled from the Indian Ocean sector of the Southern Ocean, we modelled IGR as a function of pre-moult length and season using linear mixed models (LMM) incorporating cubic smoothing splines. We generated a number of growth trajectories starting from an Age 1+ yr mean length, for different scenarios of winter and spring growth. We then provided convenient parametric approximations to these step trajectories for use in population dynamic modelling systems using either a punctuated-growth model based on an F-distribution or a seasonal-growth VB model. Alternatively, step-trajectories could be used directly. Our models indicated that, when allowing for shrinkage, at the start of the sixth winter after hatch (Age 5+ yr) the mean length of krill for the Indian Ocean sector was close to 53 mm, compared to 56 mm obtained from studies for the southwest Atlantic Ocean sector. In contrast, when shrinkage was not allowed for, a slightly higher mean length was obtained for krill from the Indian Ocean sector (57.5 mm) compared to krill from the southwest Atlantic Ocean sector. © Inter-Research 2006.",2-s2.0-32644445767
"Taki K., Hayashi T., Naganobu M.","Characteristics of seasonal variation in diurnal vertical migration and aggregation of Antarctic krill (Euphausia superba) in the Scotia Sea, using Japanese fishery data",2005,"CCAMLR Science","12",,,"163","172",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-28044451305&partnerID=40&md5=9bdcae2aebcbf3d049f848f1c56cfdfc","Seasonal variation in the diurnal vertical migration and aggregation of Antarctic krill (Euphausia superba) associated with the daylight phase over the diurnal cycle (i.e. brightness categories) was examined for the Scotia Sea (South Shetland Islands (SS), South Orkney Islands (SO) and South Georgia (SG) areas) using Japanese fishery data. Average trawling depth usually showed a marked diurnal change during summer and winter in SS and SO. Daily average trawling depth tended to be shallower during austral summer and early autumn, deepened gradually from autumn and reached maximum depth in winter in the Scotia Sea, shifting to shallower depths again in early spring. The average catch-per-unit-effort (CPUE) was highest during the day and lowest at night in autumn and winter in each area, but lower during the day in summer in SS and SO. It is suggested that the seasonal and diurnal changes in vertical migration and aggregation of krill are closely related to its feeding and spawning ecology and avoidance of visual predators.",2-s2.0-28044451305
"Daly K.L., Zimmerman J.J.","Comparisons of morphology and neritic distributions of Euphausia crystallorophias and Euphausia superba furcilia during autumn and winter west of the Antarctic Peninsula",2004,"Polar Biology","28","1",,"72","81",,"10.1007/s00300-004-0660-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11944266633&doi=10.1007%2fs00300-004-0660-y&partnerID=40&md5=069f285610d03582d3adcaea35211c7f","Euphausia crystallorophias and E. superba larvae often overlap in distribution in Antarctic coastal regions. Here, we describe the morphology and ecology of E. crystallorophias furcilia stages F3-F6, with emphasis on characteristics that distinguish them from E. superba, based on samples collected west of the Antarctic Peninsula during autumn and winter 2001 and 2002. During autumn most E. crystallorophias occurred as F4s (53%) and F5s (35%), while E. superba occurred in all furcilia stages (F1-F6). During winter, F6 was the dominant stage (&gt; 67%) for both species. On average, body lengths of E. crystallorophias larval stages were significantly greater than those of E. superba. During autumn, densities of the two species were similar (range: 0.003-11.8 m-3) at many on-shelf stations, with lower densities during winter. Where both species occurred, &gt; 58% of E. crystallorophias furcilia were collected between 50 and 100 m depth, while 82% of E. superba were shallower (25-50 m). Younger stages of E. crystallorophias occurred more frequently (54% of F3s) in water &gt; 100 m than older stages (11% of F6s). Thus, many larval E. crystallorophias were vertically segregated from E. superba, thereby reducing grazing competition between the young of these morphologically similar species. © Springer-Verlag 2004.",2-s2.0-11944266633
"Pakhomov E.A., Atkinson A., Meyer B., Oettl B., Bathmann U.","Daily rations and growth of larval krill Euphausia superba in the Eastern Bellingshausen Sea during austral autumn",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","17-19",,"2185","2198",,"10.1016/j.dsr2.2004.08.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744253905&doi=10.1016%2fj.dsr2.2004.08.003&partnerID=40&md5=1d5ff20409e5a6824b7df3de773f30ef","As the German contribution to the Southern Ocean Global Ocean Ecosystems Dynamics Study (SO GLOBEC), RV Polarstern visited the Eastern Bellingshausen Sea between 18 April and 1 May 2001. This paper examines in situ feeding cycles, ingestion rates and growth of larval krill Euphausia superba. Larval krill were exceptionally numerous, especially over the shelf break and continental slope: mean 8872 larvae m -2, maximum 30 084 larvae m -2. The developmental stage composition of krill larvae over the shelf was advanced compared to that at continental slope stations, which may have resulted from enhanced food availability over the shelf. Despite the season being late autumn, the feeding activity of larval krill was similar to published summer rates. The intermoult period of larval krill ranged from 6 to 17 days, with daily growth rates reaching 2.2% of body length, 8.7% of body wet mass and 5.7% of body carbon. Daily ingestion rates were 8.5-17.6 μg C ind -1 d -1 for calyptopis 3 to furcilia 2 and 35.1-57.4 μg C ind -1 d -1 for furcilia 3-5, and were positively correlated with ambient chlorophyll a concentrations. Daily rations showed the same tendency, ranging from 21.5 to 44.5% of body C d -1 (calyptopis 3 to furcilia 2) and from 17.8 to 29.2% of body C d -1 (furcilia 3-5). Comparison of daily rations between open water and sea ice stations supports the notion that larval krill at low pelagic food supply under the sea ice have to exploit ice biota to sustain their metabolic demands. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-9744253905
"Daly K.L.","Overwintering growth and development of larval Euphausia superba: An interannual comparison under varying environmental conditions west of the Antarctic Peninsula",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","17-19",,"2139","2168",,"10.1016/j.dsr2.2004.07.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744247720&doi=10.1016%2fj.dsr2.2004.07.010&partnerID=40&md5=0ac12b5405fae93f670adb818a944fda","Growth, molting, and development of larval Antarctic krill were investigated near Marguerite Bay during four cruises in austral autumn and winter 2001 and 2002, as part of the US Southern Ocean GLOBEC program. Overwintering survival of larvae has been linked to annual sea-ice formation and extent, as sea-ice biota may provide food when other sources are scarce in the water column. During autumn 2001, larvae were very abundant (1-19 individuals m -3), with younger stages dominant offshelf and older stages dominant on-shelf. On-shelf larvae were in better condition than offshore larvae. During autumn 2002, larvae again were abundant offshelf (0.01-110 m -3), whereas all stages were scarce on-shelf. Declining diatom and radiolarian blooms were present during autumn in both years. Average chlorophyll concentrations were low (0.10 vs. 0.22 μg l -1) in autumn and an order of magnitude lower in winter. Carbon content of larvae during autumn 2001 and 2002 (41% vs. 38% C of DW) suggested that lipid storage was moderate. The median autumn larval growth rate (0.027 mm d -1) was lower and the intermolt period (19 d) longer than reported summer values. During winter, larvae appeared to be food-limited based on the following observations: (1) the median growth rate decreased (0.00 mm d -1) and the intermolt period increased (40 d), (2) larval length-specific dry weight (DW) and % carbon and nitrogen of DW decreased, and (3) 88% of furcilia 6 did not develop to the juvenile stage, but remained at the same stage after molting. Experimental results demonstrated that some larvae could survive starvation for a month by combusting body reserves (ca. 1% decrease in DW and body C and N d -1), implying that a portion of the population was resilient to the suboptimal food supply. Although sea ice formed up to 2 months earlier in 2002, ice algae at the ice-water interface, where it is accessible to krill, was not an abundant food source in either year (0.05 vs. 0.07 μg chl l -1). In winter 2001, furcilia were commonly observed near the undersurface of sea-ice, but only rarely in 2002 until mid-September, when ice algae began to accumulate. Low gut fluorescence values also indicate that little nutrition was derived from autotrophs in winter. Instead, larvae were likely opportunistic scavengers exploiting all available food sources, including microzooplankton, benthic larvae, detritus, scarce phytoplankton and sea-ice biota. In summary, larval krill exhibited several overwintering behaviors: (1) flexible feeding, (2) flexible morphology (i.e., delayed development), (3) flexible physiology (i.e., increased intermolt period, reduced growth), (4) moderate lipid storage, and (5) ability to withstand starvation by combusting body C and N. Because most larvae did not shrink in length, this measure may not be a good indicator of the body combustion strategy. At these high latitudes, sea-ice biota may not be a primary source of food during winter, but progressively more important in spring as irradiance levels increase. Winter survivors during 2001 resulted in a significant recruitment to the juvenile size class during spring. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-9744247720
"Savich M.S., Alekseyenko V.R.","Changes in phytoplankton of the southern part of the Scotia Sea (Antarctic Region) in autumn 1998",2004,"Hydrobiological Journal","40","2",,"3","11",,"10.1615/HydrobJ.v40.i2.10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942555394&doi=10.1615%2fHydrobJ.v40.i2.10&partnerID=40&md5=27d50fcf3fa17d86302aad3f04a75d46","The species composition, quantitative indices of development, and spatial distribution of phytoplankton of the Scotia Sea (Antarctic Region) were studied in autumn 1998. The peculiarities of development of phytoplankton were compared in various years differing in their climatic conditions. It has been found that the quantitative indices of development of phytoplankton, and also of other trophic components, varied over a wide range. In autumn 1998 the biomass of phytoplankton was as twice as higher than that registered in autumn 1997, whereas the biomass of Salpidae was higher by a factor of 1.5. At the same time, the biomass of zooplankton decreased by a factor of 2, whereas the numbers of Euphausia superba Dana larvae were two orders of magnitude lower than those observed in 1997.",2-s2.0-2942555394
