Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Kim S.","Recent development in multi-national marine ecosystem surveys along the Antarctic Peninsula",2001,"Ocean and Polar Research","23","4",,"425","431",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035735421&partnerID=40&md5=0e9d722b82117d6aff8a62f62a092c91","From an ecological point of view, the western part of the Atlantic sector is one of the most productive areas in the Southern Ocean. Antarctic krill (Euphausia superba) and krill-dependent predators such as fish, seals, and birds are abundant there, and most krill fisheries have operated in this area since 1970s. The hottest issues for the proper management of krill resources nowadays are to determine total biomass in this area, and to identify environmental forces controlling stock fluctuation. This paper reviews and collates information on ongoing oceanographic activities in the Antarctic Peninsula region concerning these issues. To delineate the status and function of Antarctic krill population in Antarctic marine ecosystems, multinational researches along the Antarctic Peninsula area have been developing recently. Four member states of CCAMLR (Japan, Russia, UK, and USA) had conducted acoustic surveys in January-February 2000 (socalled CCAMLR-2000 survey), and krill standing stock at 120 kHz was estimated to be 44.29 million metric tonnes in the western Atlantic sector of the Southern Ocean. On the other hand, the Southern Ocean GLOBEC (SO-GLOBEC) Programme has prepared a serial winter survey to examine the factors that govern krill survivorship and distribution in relation to shelf circulation processes. Ship-based surveys using ice-breakers are being conducted by three nations (Germany, UK, and USA) around the Marguerite Bay during the austral fall and winter 2001 and 2002. In addition to these two large-scale surveys, some CCAMLR members have carried out joint oceanographic surveys near the South Shetland Islands to detect ecosystem changes since 1994. Especially from December 1999 to February 2000, in conjunction with CCAMLR-2000 survey, four nations (Japan, Korea, Peru, and USA) conducted acoustic surveys to produce time-series information on krill distribution and biomass near the South Shetland areas. Though the aims of each program and the approach to solve the scientific questions were different each other, the results from each program fill the gaps between programs. Further cooperation and exchange in these activities could be beneficial to each program.",2-s2.0-0035735421
"Hagen W., Kattner G., Terbrüggen A., Van Vleet E.S.","Lipid metabolism of the antarctic krill Euphausia superba and its ecological implications",2001,"Marine Biology","139","1",,"95","104",,"10.1007/s002270000527","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034895642&doi=10.1007%2fs002270000527&partnerID=40&md5=9fb7ee0c225bee4492ccea1d7eecf305","Various developmental stages (early larvae to adults) of Euphausia superba have been collected in different seasons in the Weddell Sea, the Lazarev Sea and off the Antarctic Peninsula to investigate the role of lipids and fatty acids in the life cycle of the Antarctic krill. The total-lipid data for E. superba exhibited seasonal variations, with low lipid levels in late winter/early spring and the highest levels in autumn. Seasonal changes were most pronounced in the immature and adult specimens, increasing from about 10% lipid of dry mass to more than 40%. The fatty-acid compositions of the younger stages were dominated by 20:5(n-3), 22:6(n-3) and 16:0. These are typical phospholipid fatty acids, which are major biomembrane constituents. The phospholipid composition was similar in the older stages. With increasing storage of triacylglycerols in the lipid-rich immature and adult stages, the fatty acids 14:0, 16:0 and 18:1(n-9) prevailed, comprising about 70% of total triacylglycerol fatty acids. The trophic-marker fatty acids 16:1(n-7) and 18:4(n-3), indicating phytoplankton ingestion, were less abundant. They reflected, however, the dependence of the larvae on phytoplankton as well as the seasonal changes in algal composition. The generally close linear relationships between fatty acids and lipid suggest that the fatty-acid compositions of the collected specimens were largely independent of the respective developmental stage, season and region. The linear fit indicates that triacylglycerol accumulation started at a level of about 5% of total lipid. Considering the various overwintering scenarios under discussion, the life cycle and reproductive strategies of krill are discussed in the context of the lipid metabolism and fatty-acid composition of E. superba. Lipid production is effective enough to accumulate large energy reserves for the dark season, but E. superba does not exhibit the sophisticated biosynthetic pathways known from other Antarctic euphausiids and copepods. Although important, lipid utilisation appears to be just one of several strategies of E. superba to thrive under the extreme Antarctic conditions, and this pronounced versatility may explain the success of this species in the Southern Ocean.",2-s2.0-0034895642
"Falk-Petersen S., Hagen W., Kattner G., Clarke A., Sargent J.","Lipids, trophic relationships, and biodiversity in arctic and antarctic krill",2000,"Canadian Journal of Fisheries and Aquatic Sciences","57","SUPPL. 3",,"178","191",,"10.1139/cjfas-57-S3-178","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034511925&doi=10.1139%2fcjfas-57-S3-178&partnerID=40&md5=c9aacc3ae5bfe42a9a664f82538df1ba","Environmental seasonality is a critical factor in structuring polar marine ecosystems. The extensive data now available on the lipids of Arctic and Antarctic euphausiids show that all species are characterised by a seasonally high lipid content, and neutral lipids, whether wax esters or triacylglycerols, are primarily accumulated for reproduction. The Arctic Thysanoessa inermis and the Antarctic Euphausia crystallorophias contain high levels of wax esters and higher concentrations of 18:4(n-3) and 20:5(n-3) and a lower ratio of 18:1(n-9)/(n-7) fatty acids in their neutral lipids than the Arctic Thysanoessa raschii and the Antarctic Thysanoessa macrura and Euphausia superba. Large amounts of phytol in the lipids of T. raschii and E. crystallorophias during winter suggest the ingestion of decaying algae originating in sedimenting material or in sea ice. Thysanoessa raschii, T. macrura, and E. superba have a high ratio of 18:1(n-9)/(n-7) fatty acids, indicating animal carnivory. We conclude that T. inermis and E. crystallorophias are true high polar herbivores, while T. raschii, T. macrura, and E. superba are omnivores with a more boreal distribution. The Arctic species Thysanoessa longicaudata and Meganyctiphanes norvegica are carnivores feeding on Calanus, as indicated by high amounts of 20:1 (n-9) and 22:1 (n-11) fatty acids.",2-s2.0-0034511925
"Mayzaud P., Albessard E., Virtue P., Boutoute M.","Environmental constraints on the lipid composition and metabolism of euphausiids: The case of Euphausia superba and Meganyctiphanes norvegica",2000,"Canadian Journal of Fisheries and Aquatic Sciences","57","SUPPL. 3",,"91","103",,"10.1139/cjfas-57-S3-91","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034503239&doi=10.1139%2fcjfas-57-S3-91&partnerID=40&md5=608909d7579fee1fa082f95994042aa3","Antarctic (Euphausia superba) and northern krill (Meganyctiphanes norvegica) are characterised by large-scale spatial distributions. Euphausia superba is limited to the Southern Ocean, while M. norvegica is present from the Arctic Ocean to the Mediterranean Sea. Euphausia superba structural lipids showed little mesoscale variability. Specific differences between phosphatidylcholine and phosphatidylethanolamine fatty acid composition exceeded variability related to sampling stations. On a larger scale (Southern Ocean), fatty acid composition of both total polar lipids and phosphatidylcholine confirmed the reduced level of regional variability. Similar comparisons between female M. norvegica collected at two extreme sites in terms of temperature regime (Kattegat and Ligurian Sea) during two seasons (spring-summer and fall-winter) suggested a more complex picture. Levels of phosphatidylethanolamine, lysophosphatidylcholine, and diphosphatidylglycerol showed significant differences between sites. During spring-summer, a lower content of phosphatidylethanolamine and lysophosphatidylcholine was observed for the Ligurian Sea population. Fatty acid composition of total polar lipids was significantly different at both sites. Comparisons between spring-summer populations at both sites showed higher percentages of 22:6n-3 and a lower content in saturated and monoenoic acids for the Ligurian Sea, suggesting some degree of adaptation to temperature regime.",2-s2.0-0034503239
"Nicol S., Pauly T., Bindoff N.L., Wright S., Thiele D., Hosle G.W., Strutton P.G., Woehler E.","Ocean circulation off east Antarctica affects ecosystem structure and sea-ice extent",2000,"Nature","406","6795",,"504","507",,"10.1038/35020053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034601473&doi=10.1038%2f35020053&partnerID=40&md5=519a671ac473b4e0de3599bd9c4c9dfb","Sea ice and oceanic boundaries have a dominant effect in structuring Antarctic marine ecosystems. Satellite imagery and historical data have identified the southern boundary of the Antarctic Circumpolar Current as a site of enhanced biological productivity. Meso-scale surveys off the Antarctic peninsula have related the abundances of Antarctic krill (Euphausia superba) and salps (Salpa thompsoni) to inter-annual variations in sea-ice extent. Here we have examined the ecosystem structure and oceanography spanning 3,500 km of the east Antarctic coastline, linking the scales of local surveys and global observations. Between 80°and 150°E there is a threefold variation in the extent of annual sea-ice cover, enabling us to examine the regional effects of sea ice and ocean circulation on biological productivity. Phytoplankton, primary productivity, Antarctic krill, whales and seabirds were concentrated where winter sea-ice extent is maximal, whereas salps were located where the sea-ice extent is minimal. We found enhanced biological activity south of the southern boundary of the Antarctic Circumpolar Current rather than in association with it. We propose that along this coastline ocean circulation determines both the sea-ice conditions and the level of biological productivity at all trophic levels.",2-s2.0-0034601473
"Hofmann E.E., Lascara C.M.","Modeling the growth dynamics of Antarctic krill Euphausia superba",2000,"Marine Ecology Progress Series","194",,,"219","231",,"10.3354/meps194219","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034677833&doi=10.3354%2fmeps194219&partnerID=40&md5=74f702c2ff9c4db93482445efca4076b","A time-dependent, size-structured, bioenergetically based model was developed to examine the growth dynamics of Antarctic krill Euphausia superba 2 to 60 mm in size. The metabolic processes included in the model are ingestion, a baseline respiration, respiratory losses due to feeding and digestion, and an activity-based respiration factor. The total of these processes, net production, was used as the basis for determining the growth or shrinkage of individuals. Size-dependent parameterizations for the metabolic processes were constructed from field and laboratory measurements. Environmental effects were included through time series of pelagic phytoplankton concentration that were derived from data sets collected west of the Antarctic Peninsula. Simulated growth rates during the spring and summer for all krill size classes were consistent with published growth rates; however, initial results indicated that winter shrinkage rates were too large. Although the use of a seasonally varying respiration activity factor (reduced winter respiration rates) resulted in winter shrinkage rates of adults that were consistent with observations of experimentally starved individuals, the annual change in length of specific size classes was still inconsistent with observations. Subsequent simulations examined the effect of ingestion of sea ice algae by krill in the late winter and early spring. The annual growth cycle best matched observations, particularly those for larval and subadult krill (<35 mm), when reduced winter respiration rates and ingestion of sea ice algae were both included. These results suggest that the ability of krill to exploit a range of food sources and reduced winter metabolism rates are the mechanisms that allow krill to successfully overwinter. The need for additional observations of krill physiological processes, especially during winter, is clearly indicated.",2-s2.0-0034677833
"Ligowski R.","Benthic feeding by krill, Euphausia superba Dana, in coastal waters off West Antarctica and in Admiralty Bay, South Shetland Islands",2000,"Polar Biology","23","9",,"619","625",,"10.1007/s003000000131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033821884&doi=10.1007%2fs003000000131&partnerID=40&md5=91445538f315f89cda5ccfc54d79a86f","Diatoms in the food of krill caught in the summer in coastal waters close to the South Shetland Islands and in the summer and three winters in Admiralty Bay, King George Island were investigated. The diatoms were used as indicators of sources of krill food. Principal component analysis divided the diatom taxa into two groups, one being pelagic diatoms and from the food of krill in coastal waters, and the other being benthic diatoms and taxa from the food of krill in Admiralty Bay. All pelagic taxa of diatoms were consumed by krill. In the summer in coastal waters, benthic diatoms in krill food originated from the sublittoral. In the summer in Admiralty Bay, besides phytoplankton, diatoms were noted from the sublittoral and littoral in the food of krill. However, in the winter mostly sublittoral and epiphytic diatoms were present in krill food.",2-s2.0-0033821884
"Lascara C.M., Hofmann E.E., Ross R.M., Quetin L.B.","Seasonal variability in the distribution of Antarctic krill, Euphausia superba, west of the Antarctic Peninsula",1999,"Deep-Sea Research Part I: Oceanographic Research Papers","46","6",,"951","984",,"10.1016/S0967-0637(98)00099-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033151406&doi=10.1016%2fS0967-0637%2898%2900099-5&partnerID=40&md5=4a93596d7bec35863b9a78a9d878254e","A unique Antarctic data set from four multidisciplinary cruises (spring, Nov 1991; summer, Jan-Feb 1993; fall, Mar-May 1993; winter, Aug-Sept 1993) was analyzed to provide a description of seasonal variability in the distribution and abundance of Antarctic krill, Euphausia superba, west of the Antarctic Peninsula. Analyses of acoustic observations revealed distinct seasonal variations in estimates of krill abundance, the dimensional parameters used to characterize individual krill aggregations, the geographic area over which krill were acoustically detected, and the depth distribution of krill biomass. Spatially averaged estimates of krill biomass were an order of magnitude higher in spring (32 gm-2) and summer (95 gm-2) compared to fall (12 g m-2) and winter (8 g m-2). In summer, krill were detected throughout the region and most of the krill biomass was associated with aggregations of small cross-sectional area (&lt; 2000 m2) and high mean biomass (&gt; 150 gm-3), which were positioned in the upper 50 m of the water column. Winter observations, in contrast, were characterized by the absence of krill throughout most of the region and aggregations occuring deeper than 100 m with large cross-sectional area (&gt; 10000 m2) and low mean biomass (&lt; 10 g m-3). Two features common to all seasons were the presence of higher krill biomass (&gt; 50 g m-2) at selected locations on the inner shelf and the disproportionate contribution, in terms of total krill biomass (&gt; 80%), by a small number of aggregations (&lt; 20%). The length frequency distributions of krill collected by nets showed an across-shelf pattern of larger (&gt; 40 mm) krill positioned offshore of smaller krill (32-38 mm) in all seasons except winter. Synthesis of these data and historical observations suggest that there is a seasonal shift in the primary habitat of krill and that changes in krill behavior are an important factor affecting variations in krill distributions.",2-s2.0-0033151406
"Atkinson A., Ward P., Hill A., Brierley A.S., Cripps G.C.","Krill-copepod interactions at South Georgia, Antarctica, II. Euphausia superba as a major control on copepod abundance",1999,"Marine Ecology Progress Series","176",,,"63","79",,"10.3354/meps176063","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033580049&doi=10.3354%2fmeps176063&partnerID=40&md5=916befce275029a10dccb9a6fd4295d2","Euphausia superba (hereafter 'krill') and copepods are major zooplankton taxa in the Southern Ocean, but there is little information on how they interact. This paper investigates their coincidence across a wide range of temporal and spatial scales to examine whether copepod distribution is related to that of krill. During 2 summers of high krill abundance near South Georgia (1996 and 1997) copepod abundance was <40% of that during an abnormally low krill year (1994). No such depletion was found north of the Polar Front, where krill were rare. Analysis of 2 mesoscale data sets showed that krill, rather than food or environmental factors, were most strongly implicated in copepod distribution. An area of persistently high krill abundance just north of South Georgia was characterised by exceptionally few copepods. Fine-scale relationships between patches of krill and copepods were studied with a Longhurst Hardy Plankton Recorder. Within krill swarms copepod abundance was low, but more dispersed krill associated with high concentrations of copepods. Copepods also appeared to live deeper and to make more extensive vertical migrations when krill were present. The inverse relationship between krill and copepod abundances thus occurred repeatedly and across a wide range of scales. The facts that krill swarms are mobile and were unrelated to hydrography further suggest that the inverse relationship was caused by krill. This could arise from competitive exclusion, direct predation or both. Evidence for competition is that South Georgia copepods rely on high phytoplankton biomass for recruitment and krill can remove this. Predation is suggested by the fact that crustaceans were found in krill guts in this region during both summer and winter. During the 1996 summer, experimentally derived predation rates on copepods, combined with krill biomass values, suggested a significant impact on small copepods. Therefore we suggest that copepod numbers can be controlled by a combination of competition and predation by krill.",2-s2.0-0033580049
"Hagen W.","Reproductive strategies and energetic adaptations of polar zooplankton",1999,"Invertebrate Reproduction and Development","36","1-3",,"25","34",,"10.1080/07924259.1999.9652674","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032875991&doi=10.1080%2f07924259.1999.9652674&partnerID=40&md5=42b7e572ff5e33223f33d3c5fa6574a0","Key factors governing polar ocean ecosystems are low temperatures and a pronounced seasonal variability of ice cover, light regime and primary production. Depending on their ecological niche and trophic position, zooplankton species at high latitudes have developed a variety of reproductive strategies and energetic adaptations to cope with these extreme environmental conditions. Life-cycle strategies of the herbivorous copepods and euphausiids, which make up the major portion of polar zooplankton biomass, include seasonal vertical migration, dormancy (diapause, quiescence) and the accumulation of energy reserves. These lipid stores help to buffer the pulsed seasonal food supply, and they play an important role in fueling reproduction independent of phytoplankton. Only a smaller fraction of the lipid reserves accumulated during spring and summer are usually catabolized for metabolic maintenance during the food-limited dark season. These deposits are retained until the end of winter and allow early egg production and spawning prior to—or coinciding with—the onset of vernal primary production. It enables the new generation to make full use of the short productive season for growth and development to reach viable overwintering stages. The Antarctic krill Euphausia superba is an exception since it uses its depot lipids for metabolic maintenance during the dark season. It therefore relies on external resources (Primary production) for reproductive processes, resulting in a later spawning period as compared to the other euphausiids. Another important component of the herbivorous Antarctic zooplankton, the salps, have developed a very different reproductive strategy. They are able to switch from sexual reproduction to asexual budding (metagenesis), which allows extreme multiplication rates under favourable feeding conditions. Due to these successful adaptations, herbivores are able to build up huge stocks, in spite of the short productive period. Omnivorous and carnivorous zooplankton species, e.g., amphipods or chaetognaths, are not much constrained by the seasonality problem, but experience a more constant food supply. They show a tendency towards K strategies with a prolonged reproductive period, reduced egg numbers and increasing parental care. However, they do not exhibit such typical “polar adaptations” as developed by the herbivorous species. © 1999 Taylor & Francis Group, LLC.",2-s2.0-0032875991
"Ross R.M., Quetin L.B., Haberman K.L.","Interannual and seasonal variability in short-term grazing impact of Euphausia superba in nearshore and offshore waters west of the Antarctic Peninsula",1998,"Journal of Marine Systems","17","1-4",,"261","273",,"10.1016/S0924-7963(98)00042-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032405755&doi=10.1016%2fS0924-7963%2898%2900042-6&partnerID=40&md5=1d5f08675d7f4b5c8b7c0c6f02143410","Our focus in this paper is the interaction between macrozooplanktonic grazers and primary producers, and the interannual and seasonal variability in the Palmer Long-Term Ecological Research (Palmer LTER) study region from Anvers Island to Adelaide Island. Short-term grazing estimates are calculated by integrating (1) theoretical and experimental estimates of ingestion rates in response to the standing stock of phytoplankton, and (2) field measurements of phytoplankton standing stock and grazer biomass. Field data come from three austral summer cruises (January/February of 1993, 1994, and 1995) and one sequence of seasonal cruises (summer, fall and winter 1993). The relative and absolute abundance of the dominant macrozooplankton grazers, Euphausia superba and Salpa thompsoni, varied by at least an order of magnitude on the spatial and temporal scales observed. Mean grazing rates ranged from 0.4 to 9.0 μg chlorophyll m-2 h-1 for the Antarctic krill and salp populations over the three summer cruises. This leads to variability in the flow of carbon from the primary producers through the grazers on the same scales. Temporal and spatial variability in grazing impact and faecal pellet production are high.",2-s2.0-0032405755
"Cripps G.C., Hill H.J.","Changes in lipid composition of copepods and Euphausia superba associated with diet and environmental conditions in the marginal ice zone, Bellingshausen Sea, Antarctica",1998,"Deep-Sea Research Part I: Oceanographic Research Papers","45","8",,"1357","1381",,"10.1016/S0967-0637(98)00022-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031782988&doi=10.1016%2fS0967-0637%2898%2900022-3&partnerID=40&md5=d4c39cda65c95ccb4bc7f7b9fa3907c9","The effect of varying diet and environmental conditions at the Marginal Ice Zone (MIZ) on the fatty acid and hydrocarbon compositions of five species of copepod and krilt, Euphausia superba, was investigated. Zooplankton at the MIZ experienced a range of conditions, from a low algal biomass (mainly flagellates) under pack-ice to a spring bloom dominated by diatoms in the open ocean. Principal Component Analysis classified the copepods into three dietary regimes: (i) omnivores or general algal feeders under the pack ice, (ii) dinoflagellate feeders, and (iii) diatom feeders in the open ocean. This classification was supported by the distribution of the diatom marker n-heneicosahexaene (n-C(21:6)) and a general indicator of herbivory, the isoprenoid pristane. The fatty acid and hydrocarbon composition reflected dietary preferences and availability as the season progressed. Of the copepods under the pack-ice, Oithona spp. was omnivorous whereas Calanus propinquus was feeding preferentially on flagellates. Metridia gerlachei fed on flagellates in all conditions, but also included diatoms in its diet during the bloom. Calanoides acutus and Rhincalanus gigas, which passed the winter in diapause, were feeding almost exclusively on diatoms in the open ocean. Euphausia superba, which were also mainly diatom feeders in the open ocean, were feeding on the sea-ice algae (diatoms) and suspended material from the water column (dinoflagellates) under the pack-ice.",2-s2.0-0031782988
"Tynan C.T.","Ecological importance of the Southern Boundary of the Antarctic Circumpolar Current",1998,"Nature","392","6677",,"708","710",,"10.1038/33675","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032537196&doi=10.1038%2f33675&partnerID=40&md5=bf247ea61039a70eca31bf6cc5ce5852","The Southern Ocean surrounds the Antarctic continent and supports one of the most productive marine ecosystems. Migratory and endemic species of whales, seals and birds benefit from the high biomass of their principal prey, krill (Euphausia superba) and cephalopods, in this area. Most species of baleen whales and male sperm whales in the Southern Hemisphere migrate between low-latitude breeding grounds in winter and highly productive Antarctic feeding grounds in summer. Here I show the importance of the southernmost reaches of the strongest ocean current, the Antarctic Circumpolar Current (ACC), to a complex and predictable food web of the Southern Ocean. The circumpolar distributions of blue, fin and humpback whales from spring to midsummer trace the non-uniform high-latitude penetration of shoaled, nutrient-rich Upper Circumpolar Deep Water, which is carried eastward by the ACC. The poleward extent of this water mass delineates the Southern Boundary of the ACC and corresponds not only to the circumpolar distributions of baleen whales, but also to distributions of krill and to regions of highs seasonally averaged, phytoplankton biomass. Sperm whales, which feed on cephalopods, also congregate in highest densities near the Southern Boundary. The association of primary production, Krill, and whales with the Southern Boundary, suggests that it provides predictably productive foraging for many species, and is of critical importance to the function of the Southern Ocean ecosystem.",2-s2.0-0032537196
"Walker T.R., Boyd I.L., McCafferty D.J., Huin N., Taylor R.I., Reid K.","Seasonal occurrence and diet of leopard seals (Hydrurga leptonyx) at Bird Island, South Georgia",1998,"Antarctic Science","10","1",,"75","81",,"10.1017/s0954102098000108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031920414&doi=10.1017%2fs0954102098000108&partnerID=40&md5=68dd0fb7289d58825b168df90885aacb","Seasonal haul-out patterns and diet of individually marked leopard seals (Hydrurga leptonyx) were investigated at Bird Island, South Georgia during the 1983-96 winters. A total of 2956 leopard seal sightings were made, and 121 seals were tagged during the study, mainly between 1993 and 1996. Photographs of scars and pelage patterns were also used to identify a subset of these individuals across years, which provided no evidence of tag loss between or within years. Leopard seals were observed between April and November; the mean time between the first and last sightings in each year was 208 d (s d ± 48). Between 1993-96, eight seals were resident around the island for more than 100 d, and the longest recorded residence was 130 d. The proportion of tagged seals resighted was 0.35 and 0.17 in 1995 and 1996 respectively. Based on estimates of body length, <5% of the seals were juveniles (0-1 years) and >70% were not sexually mature. There was considerable inter-annual variation in abundance, with a maximum of 502 sightings during 1994, compared with a minimum of 21 during 1986 and 1989. Antarctic fur seals (Arctocephalus gazella) were the main prey item (58% of kills observed and 53% of scats). Other items included penguins (28% of kills observed and 20% of scats) and fish (24% of scats). Antarctic krill (Euphausia superba), southern elephant seals (Mirounga leonina) and seabirds other than penguins were also present in the diet in small quantities.",2-s2.0-0031920414
"Hewitt R.P.","Areal and seasonal extent of sea-ice cover off the northwestern side of the Antarctic Peninsula: 1979 to 1996",1997,"CCAMLR Science","4","1",,"65","73",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001988965&partnerID=40&md5=531b5f921a63b709c32855cf24667720","Analysis of seasonal sea-ice cover of an area measuring 1.25 × 106 km2 off the northwestern side of the Antarctic Peninsula indicates that there were four periods of extensive ice cover during the last 18 years. Variability in seasonal timing, areal extent, seasonal duration and persistence of sea-ice over multiple years is apparent and is consistent with features described by Stammerjohn and Smith (1996) for ice cover in the Bellingshausen Sea. Periods of extensive winter ice cover peaked in 1980, 1986, 1991 and 1995 and were foreshadowed by the late retreat of ice during the springs of 1985, 1990 and 1994. Ice cover during the summer months and winter ice cover during years between periods of extensive ice cover decreased during the second half of the time series. Maximum ice cover during the periods of extensive ice cover did not change. Annual curves of sea-ice cover were integrated over time to produce an annual index of sea-ice cover in units of 106 km2/month. This index may be used in conjunction with studies of variability in biological production, particularly the reproductive success of Antarctic krill, in the Antarctic Peninsula area.",2-s2.0-0001988965
"Wienecke B.C., Robertson G.","Foraging space of emperor penguins Aptenodytes forsteri in Antarctic shelf waters in winter",1997,"Marine Ecology Progress Series","159",,,"249","263",,"10.3354/meps159249","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031590557&doi=10.3354%2fmeps159249&partnerID=40&md5=88650656b488995df07048064e06d661","To determine the foraging space of emperor penguins Aptenodytes forsteri in winter, 12 females from Auster colony (13400 pairs) were equipped with satellite transmitters and time-depth recorders before departing on their 76 ± 9 d winter (June to August) foraging trip. The females were also injected with tritiated water (HTO) to estimate food consumption, and non-instrumented females were stomach sampled upon return to the colony to determine their diet. The same data were collected in August/September from 3 males foraging after their 4 me prenuptial and incubation fast. Both females and males foraged in pack-ice within 120 km of the colony along a relatively narrow band of the continental shelf in water depths ranging from 200 to 500 m. Only rarely did penguins leave shelf waters to forage in deeper waters over the shelf break. The size of the general foraging area for females was about 11410 km2, but 50% of all foraging days were spent in only about 15% (1700 km2) of the total foraging area. A female of average mass (25 kg) hunted for about 6 h d-1, and consumed 1.8 ± 0.3 kg of food per foraging day. This indicates that females from Auster consumed in winter about 1520 t, about half of which is likely to have been taken from an area measuring only 60 x 28 km. Males were active for about 10 h d-1 and consumed about twice as much (3.7 ± 1.2 kg d-1 for a 24 kg male) as the females during the early phase of brooding. The diet of females comprised 72% fish (by mass), 16% squid and 12% Antarctic krill Euphausia superba whereas that of the males comprised 53% fish, 2% squid and 43% krill. Most foraging dives of females (81%) and males (64%) were to &lt; 200 m and lasted less about 3 min. Males dived deep (&gt;300 m) more frequently than females (19.8% vs 0.1%) but the number of dives per day was similar for both sexes (27 ± 14 for winter females, 31 ± 15 for brood-stage males). The small foraging area, diet composition and prey harvest rates of the females provide indirect evidence of the availability of penguin prey species in the pack-ice off Auster in winter.",2-s2.0-0031590557
"Kirkwood R., Robertson G.","Seasonal change in the foraging ecology of emperor penguins on the Mawson Coast, Antarctica",1997,"Marine Ecology Progress Series","156",,,"205","223",,"10.3354/meps156205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030921224&doi=10.3354%2fmeps156205&partnerID=40&md5=b169fb127ccd70082f5d250b09120f14","We investigated the foraging location, diving behaviour, dietary composition, feeding rates and foraging trip durations of emperor penguins Aptenodytes forsteri raising chicks at the Auster and Taylor Glacier colonies on the Mawson Coast of Antarctica in the winter, spring and early summer of 1993, to examine seasonal changes in the penguins foraging ecology. As day-length increased after winter, the penguins' daily swimming time increased from 7.83 ± 1.50 h in August to 12.23 ± 1.25 h in September and 12.95 ± 1.24 h in October. Accordingly, the penguins dive rate increased from 92.7 ± 28.5 to 149.4 ± 23.4 and 161.6 ± 19.3 dives d-1 in the respective months. The birds targeted prey in the vicinity of the continental slope mainly at depths &lt;100 m, although some individuals frequently hunted at depths &gt;200 m, and the maximum depth achieved was 438 m. Antarctic krill Euphausia superba were the most common prey taken overall, 41% of the diet by mass, and dominated the diets between August and October. The contribution of Antarctic krill to the diet reduced over time from 68% in August to 1% in early December. In November, the glacier squid Psychroteuthis glacialis dominated the diet (47 to 63%), and in early December the diet comprised various species of fish, Trematomus species (27%), Pagothenia borchgrevinki (24%), and Pleuragramma antarcticum (8%), and squid, P. glacialis (13%) and Alluroteuthis antarcticus (9%). The birds prey consumption rates more than doubled between late winter and early summer, from 4.0 ± 1.0 to 8.7 ± 1.7 kg d-1 spent foraging; these values are equivalent to metabolisable energy intakes of 628 ± 134 and 1422 ± 308 kJ kg-1 d-1, respectively. During brooding (late winter to early spring), females spent less time at sea than males (8.7 ± 2.7 vs 17.7 ± 3.8 d); thereafter trip durations of both sexes were similar and declined from 15-19 d in spring to &lt;10 d in early summer. Between hatching and about 1 wk prior to fledging each parent fed its chick 7 or 8 times. To raise a chick, females and males consumed approximately 410 and 470 kg of prey respectively, or 880 kg for each breeding pair. Seasonal variations in the penguins foraging were probably influenced by fluctuating sea-ice conditions, differences in the prey types available, changes in day-length toward summer, and increasing demands of the growing chicks.",2-s2.0-0030921224
"Loeb V., Siegel V., Holm-Hansen O., Hewitt R., Fraser W., Trivelpiece W., Trivelpiece S.","Effects of sea-ice extent and krill or salp dominance on the Antarctic food web",1997,"Nature","387","6636",,"897","900",,"10.1038/43174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030793164&doi=10.1038%2f43174&partnerID=40&md5=2f61e4f8b152fa93be621d3d9059fd19","Krill (Euphausia superba) provide a direct link between primary producers and higher trophic levels in the Antarctic marine food web. The pelagic tunicate Salpa thompsoni can also be important during spring and summer through the formation of extensive and dense blooms. Although salps are not a major dietary item for Antarctic vertebrate predators, their blooms can affect adult krill reproduction and survival of krill larvae. Here we provide data from 1995 and 1996 that support hypothesized relationships between krill, salps and region-wide sea-ice conditions. We have assessed salp consumption as a proportion of net primary production, and found correlations between herbivore densities and integrated chlorophyll-a that indicate that there is a degree of competition between krill and salps. Our analysis of the relationship between annual sea-ice cover and a longer time series of air temperature measurements indicates a decreased frequency of winters with extensive sea-ice development over the last five decades. Our data suggest that decreased krill availability may affect the levels of their vertebrate predators. Regional warming and reduced krill abundance therefore affect the marine food web and krill resource management.",2-s2.0-0030793164
