Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Pakhomov E.A.","Demography and life cycle of antarctic krill, Euphausia superba, in the indian sector of the southern ocean: Long-term comparison between coastal and open-ocean regions",2000,"Canadian Journal of Fisheries and Aquatic Sciences","57","SUPPL. 3",,"68","90",,"10.1139/cjfas-57-S3-68","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034496525&doi=10.1139%2fcjfas-57-S3-68&partnerID=40&md5=54a01af36ee3b6ad77c797f2c265cd7a","Size/age composition and reproductive status of Antarctic krill, Euphausia superba, in the central part of the Indian sector of the Southern Ocean, e.g., the Cooperation Sea (Prydz Bay region) and the Cosmonaut Sea, during austral summers 1977-1990 were summarized to estimate growth rates, longevity, reproduction, recruitment, life span, and mortality rates. The life span of Antarctic krill exceeds 5 years in both the Cosmonaut and Cooperation seas. The age composition of the southern and northern groupings differs markedly, with substantial reduction in numbers of early age groups in the northern grouping. Long-term observations of spawning success, recruitment, and age composition suggest that a self-sustained grouping of krill persists in the Cooperation Sea south of the Antarctic Divergence. However, periodic gene flow via recruits from surrounding regions most probably accounts for the lack of spatial genetic differences between the Cooperation Sea and adjacent areas, thus preventing the establishment of an isolated subpopulation in the region investigated. The major factor responsible for the substantial interannual variability in krill dynamics appears to be macroscale oceanographic and atmospheric circulations, which determine a level of environmental isolation of the Cooperation Sea from adjacent waters.",2-s2.0-0034496525
"Australian Antarctic Division","Aurora Australis Voyage 7 (KROCK) 1992-93 zooplankton data",2000,"Aurora Australis Voyage 7 (KROCK) 1992-93 zooplankton data",,,,"","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034125888&partnerID=40&md5=8274730a5833b21fa534f5e5a153a5c2","This dataset contains results from the Aurora Australis Voyage 7 (KROCK) 1992-93, related to mesoscale distribution of krill and zooplankton communities in Prydz Bay in relation to physical and biological oceanographic parameters. There were five objectives of this project: to define the distribution patterns and abundance of krill in the krill dominated continental shelf area of the Prydz Bay region; to define the krill population structure within this area and the distribution pattern of development stages, especially spawning females; to define the distribution patterns and composition of the other two principal communities, neritic and oceanic, which border the krill dominated community; to specifically determine the zooplankton composition within the main feeding area of Adelie Penguins from Bechervaise Island monitoring site, Mawson; to record and analyse various physical and biological processes, eg. salinity, temperature, ice and phytoplankton, to determine how these parameters affect the observed distribution patterns. Surveys of krill and other zooplankton were taken in Prydz Bay, Antarctica between January and February 1993. At each station, rectangular midwater trawls and CTDs/bottle casts were made. During the program, echosounders and echointegrators were operating to provide krill abundance and distribution data, in addition to that from the RMT trawls. Initial analysis has shown that Euphausia crystallorophias dominates the neritic community on the shelf, while Euphausia superba was found not to occur in high abundance in the central Prydz Bay area between 70 and 78 degrees East. This dataset is a subset of the full cruise. Data information details can be found at: http://www- aadc2.antdiv.gov.au/Metadata/additional_info/71_a.html. Contact: Australian Antarctic Division, Channel Highway, Kingston 7050, Tasmania, Australia; tel: +61 3 6232 3244; fax: +61 3 6232 3351; e-mail: metadata@@@antdiv.gov.au; internet: http://www-aadc.antdiv.gov.au/home.htm (source: Global Change Master Directory, http://gcmd.nasa.gov).",2-s2.0-0034125888
"Hagen W.","Reproductive strategies and energetic adaptations of polar zooplankton",1999,"Invertebrate Reproduction and Development","36","1-3",,"25","34",,"10.1080/07924259.1999.9652674","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032875991&doi=10.1080%2f07924259.1999.9652674&partnerID=40&md5=42b7e572ff5e33223f33d3c5fa6574a0","Key factors governing polar ocean ecosystems are low temperatures and a pronounced seasonal variability of ice cover, light regime and primary production. Depending on their ecological niche and trophic position, zooplankton species at high latitudes have developed a variety of reproductive strategies and energetic adaptations to cope with these extreme environmental conditions. Life-cycle strategies of the herbivorous copepods and euphausiids, which make up the major portion of polar zooplankton biomass, include seasonal vertical migration, dormancy (diapause, quiescence) and the accumulation of energy reserves. These lipid stores help to buffer the pulsed seasonal food supply, and they play an important role in fueling reproduction independent of phytoplankton. Only a smaller fraction of the lipid reserves accumulated during spring and summer are usually catabolized for metabolic maintenance during the food-limited dark season. These deposits are retained until the end of winter and allow early egg production and spawning prior to—or coinciding with—the onset of vernal primary production. It enables the new generation to make full use of the short productive season for growth and development to reach viable overwintering stages. The Antarctic krill Euphausia superba is an exception since it uses its depot lipids for metabolic maintenance during the dark season. It therefore relies on external resources (Primary production) for reproductive processes, resulting in a later spawning period as compared to the other euphausiids. Another important component of the herbivorous Antarctic zooplankton, the salps, have developed a very different reproductive strategy. They are able to switch from sexual reproduction to asexual budding (metagenesis), which allows extreme multiplication rates under favourable feeding conditions. Due to these successful adaptations, herbivores are able to build up huge stocks, in spite of the short productive period. Omnivorous and carnivorous zooplankton species, e.g., amphipods or chaetognaths, are not much constrained by the seasonality problem, but experience a more constant food supply. They show a tendency towards K strategies with a prolonged reproductive period, reduced egg numbers and increasing parental care. However, they do not exhibit such typical “polar adaptations” as developed by the herbivorous species. © 1999 Taylor & Francis Group, LLC.",2-s2.0-0032875991
"Ichii T., Shinohara N., Fujise Y., Nishiwaki S., Matsuoka K.","Interannual changes in body fat condition index of minke whales in the Antarctic",1998,"Marine Ecology Progress Series","175",,,"1","12",,"10.3354/meps175001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032542366&doi=10.3354%2fmeps175001&partnerID=40&md5=86090effc0c4237213d7c4502338bf21","To study whether or not wide-ranging pelagic predators should be affected by localized changes in prey availability, interannual variability in body fat condition index (assessed from girth measurements) of minke whales Balaenoptera acutorostrata was analyzed in relation to their distribution, stomach-content mass and sea-ice extent during the austral summer in the Antarctic Ocean between 130°E and 170°W. The research area comprised offshore, ice-edge and Ross Sea areas. Of the 3 years (1990/91, 1992/93 and 1994/95) included in the study, 1994/95 was a year of significantly poor body fat condition compared with the other 2 years. The 1994/95 year was characterized by extensive sea-ice conditions, covering the usually krill-rich slope region throughout the season. Since minke whales were scarce and their stomach-content mass small in the ice-edge area during 1994/95, food availability in the area during the season was considered to be poor as a result of the high sea-ice extent. Antarctic krill Euphausia superba was regularly the dominant prey species throughout the survey area, although on the Ross Sea shelf E. crystallorophias was the codominant prey with E. superba. The spatial distribution of body size and maturity of E. superba indicated apparent unsuitability of the Ross Sea area as a nursery and spawning ground for that species. The Ross Sea area was considered to be an area of low food supply throughout the study period, considering the lower level of stomach contents. Paradoxically, this area usually contained numerous minke whales, especially pregnant females. In conclusion, minke whales appear to have been affected by considerable interannual variability in food availability in the ice-edge area, i.e. potentially the most krill-rich area along their migratory route.",2-s2.0-0032542366
"Mayzaud P., Albessard E., Cuzin-Roudy J.","Changes in lipid composition of the Antarctic krill Euphausia superba in the Indian sector of the Antarctic Ocean: Influence of geographical location, sexual maturity stage and distribution among organs",1998,"Marine Ecology Progress Series","173",,,"149","162",,"10.3354/meps173149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032511968&doi=10.3354%2fmeps173149&partnerID=40&md5=f27e64e6bd4d5885d4db97e36f11cdab","Lipid content and lipid class composition of Euphausia superba were studied at different levels for populations and individuals sampled in the Indian sector of the Antarctic Ocean. Strong site-to-site variability was recorded which could only partially be related to sex or development stage differences. Three groups of stations could be differentiated. Northern stations were characterized by 'high lipid-high triglyceride' content, western and eastern locations by 'high lipid-high phosphatidyl choline' content and southern areas by 'low lipid-high phosphatidyl ethanolamine/glycolipid' content. Such variability was likely related to advected populations having spent variable lengths of time in the area studied. Lipid content and class among organs were studied in 5 body fractions: abdomen, stomach, digestive gland, gonad and fat body. In absolute terms, the highest concentrations were observed in the ovaries of mature females and the abdomens of the other stages. In relative terms (% dry weight), the digestive gland displayed the highest level, except in mature females. Distribution varied with stages, with low triglyceride levels in abdomen tissues of most stages and in the fat body and stomach fractions of subadults. High triglyceride levels were recorded in the other fractions for post spawning females and males, as well as in the fat body fraction for mature females and in subadult gonads. A reverse pattern was observed for the relative content of phosphatidyl choline. Phosphatidyl ethanolamine showed maximum values in the abdomen and the gonad. Glycolipid percentages were maximum in the abdomen, suggesting a structural role. The roles of the different lipid classes are discussed with respect to the function of the organ.",2-s2.0-0032511968
"Ichii T., Katayama K., Obitsu N., Ishii H., Naganobu M.","Occurrence of Antarctic krill (Euphausia superba) concentrations in the vicinity of the South Shetland Islands: Relationship to environmental parameters",1998,"Deep-Sea Research Part I: Oceanographic Research Papers","45","8",,"1235","1262",,"10.1016/S0967-0637(98)00011-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031783385&doi=10.1016%2fS0967-0637%2898%2900011-9&partnerID=40&md5=58756c4b555a45fac5ea902af8688760","The influences of abiotic and biotic parameters on the occurrence of Antarctic krill (Euphausia superba) concentrations were studied in the waters north of the South Shetland Islands, a major krill fishing ground in the Antarctic, during the 1990/1991 austral summer. From early to mid-summer krill density increased and showed distinct offshore-inshore differences in abundance and maturity stages. In mid-summer, krill density was low in the oceanic zone (8 g m-2) and higher in the slope frontal zone (36 g m-2), being highest along the shelf break (131 g m-2) in the inshore zone. Krill were in the reproductive stage in the oceanic and frontal zones, but non-reproductive in the inshore zone. Water circulation, food and frontal features were considered important environmental factors determining the occurrence of high krill concentrations in these waters. Drifting buoys indicated that the surface water circulation in areas of krill concentrations was characterized by a sluggish current with eddies along the shelf break in the inshore zone and a shear current in the frontal zone, thus enhancing the residence time for krill. Diatom abundance in both the frontal and inshore zones increased from early to mid-summer, improving krill feeding conditions. Gravid females were closely associated with the frontal zone, showing that the latter may also be a favored spawning area because of the higher probability of survival for embryos and larvae; in addition to enhanced opportunities for their transport to nursery grounds by prevailing currents. In the waters north of the South Shetland Islands, krill appeared to be highly adapted for exploitation of the rich food resources of the frontal/inshore zone, taking advantage of oceanographic features that led to their retention in these zones.",2-s2.0-0031783385
"Hofmann E.E., Klinck J.M., Locarnini R.A., Fach B., Murphy E.","Krill transport in the Scotia Sea and environs",1998,"Antarctic Science","10","4",,"406","415",,"10.1017/s0954102098000492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032432606&doi=10.1017%2fs0954102098000492&partnerID=40&md5=605f8c3aac184761b7070c6b86302d94","Historical observations of the large-scale flow and frontal structure of the Antarctic Circumpolar Current in the Scotia Sea region were combined with the wind-induced surface Ekman transport to produce a composite flow field. This was used with a Lagrangian model to investigate transport of Antarctic krill. Particle displacements from known krill spawning areas that result from surface Ekman drift, a composite large-scale flow, and the combination of the two were calculated. Surface Ekman drift alone only transports particles a few kilometres over the 150-day krill larval development time. The large-scale composite flow moves particles several hundreds of kilometres over the same time, suggesting this is the primary transport mechanism. An important contribution of the surface Ekman drift on particles released along the continental shelf break west of the Antarctic Peninsula is moving them north-northeast into the high-speed core of the southern Antarctic Circumpolar Current Front, which then transports the particles to South Georgia in about 140-160 days. Similar particle displacement calculations using surface flow fields obtained from the Fine Resolution Antarctic Model do not show overall transport from the Antarctic Peninsula to South Georgia due to the inaccurate position of the southern Antarctic Circumpolar Current Front in the simulated circulation fields. The particle transit times obtained with the composite large-scale flow field are consistent with regional abundances of larval krill developmental stages collected in the Scotia Sea. These results strongly suggest that krill populations west of the Antarctic Peninsula provide the source for the krill populations found around South Georgia.",2-s2.0-0032432606
"Siegel V., Harm U.","The composition, abundance, biomass and diversity of the epipelagic Zooplankton communities of the southern Bellingshausen Sea (Antarctic) with special reference to krill and salps",1996,"Archive of Fishery and Marine Research","44","1-2",,"115","139",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000511867&partnerID=40&md5=f4f5fe939522279022d4a02d4ea7a015","Zooplankton was sampled in the southern Bellingshausen Sea with RMT 1+8 gear during austral summer 1994. A total of 121 Zooplankton species were found. Although Zooplankton diversity was high in oceanic and neritic waters, abundances and biomass were among the lowest recorded for Antarctic epipelagic Zooplankton. Copepods and chaetognaths dominated numerically, while chaetognaths and krill Euphausia superba dominated in biomass wet weight. Salpa thompsoni occurred in low densities (median 0.1 to 0.4/1000 m3), although during the same period a mass development was recorded from the South Shetland Island region. Density values for Euphausia crystallorophias were in the same range as reported from the southern Weddell Sea. Krill, Euphausia superba, biomass was lower than generally found in the Antarctic Peninsula and Elephant Island region. A distinct spatial separation for size groups was observed for salps, Euphausia crystallorophias and krill. Small salp size groups dominated in the East Wind Drift zone and larger ones further north under the influence of West Wind Drift waters. Larger size classes of E. crystallorophias concentrated in nearshore areas. Krill was smaller in neritc and larger in oceanic waters. The overall krill length frequency distribution was similar to that reported from the South Shetland Island region for the same period. The recruitment index for E. crystallorophias and Thysanoessa macrura age group 1+ indicated a very successful year-class 1992/93 in the region (Ri = 0.412 and Ri = 0.609, respectively), while krill showed the opposite, a poor recruitment of the 1992/93 year class (Ri - 0.076). Spawning was late during the 1994 season for E. crystallorophias and E. superba; no larvae were found in the area. These findings are discussed in the light of recently described correlations between winter sea-ice conditions and krill spawning and recruitment success, and lead to the conclusion that recruitment of the 1993/94 krill year-class will be poor.",2-s2.0-0000511867
"Buchholz F., Watkins J.L., Priddle J., Morris D.J., Ricketts C.","Moult in relation to some aspects of reproduction and growth in swarms of Antarctic krill, Euphausia superba",1996,"Marine Biology","127","2",,"201","208",,"10.1007/BF00942104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030301759&doi=10.1007%2fBF00942104&partnerID=40&md5=7d82ac68ba807dd041529751c3a29162","In a 14-d period 38 swarms of Antarctic krill, Euphausia superba Dana, were sampled in an area 55.5 x 55.5 km to the southwest of Elephant Island, at the north of the South Shetland Islands. Moult stage, maturity stage, and size of ca. 100 krill from each swarm were measured. Each of the characteristics varied greatly between swarms. Moulting krill were found in most swarms, but in one swarm all of the krill were just about to moult. Ways in which moulting may act as a possible sorting mechanism are discussed. Data for all the analysed krill (ca. 3000 specimens) were used to investigate the interdependence of moult rate, sexual maturation and growth. While all immature krill moulted at approximately the same rate in the study, there were significant differences in the moulting rates of mature male and female krill. Gravid female krill continued to moult, although less frequently than mature males. As a consequence males had to attach spermatophores to females after each moult. It is likely that variation in moult rate of females and males was related to the energy expenditure required for ovary development in females and spermatophore production and searching behaviour in males. Spawning and moulting were only partly coupled in gravid females. Spawning appeared to take place predominantly during Moult Stage D2. There was no evidence of intermoult growth by intersegmental dilation.",2-s2.0-0030301759
"Spiridonov V.A.","Spatial and temporal variability in reproductive timing of Antarctic krill (Euphausia superba Dana)",1995,"Polar Biology","15","3",,"161","174",,"10.1007/BF00239056","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028993553&doi=10.1007%2fBF00239056&partnerID=40&md5=b69b3d4c882505652ed7844f10f9a87f","Spawning dates of Antarctic krill, Euphausia superba Dana, were calculated from larval stage compositions, and corrected using data on maturity stage composition of the adult krill. Both original and literature data obtained from the Antarctic Peninsula-Bellingshausen Sea area and around the Antarctic continent were used. A time series (1975/76-1986/87) for several subareas of the Antarctic Peninsula-Bellingshausen Sea area indicates considerable variation in the krill spawning start, maxima and completion. In particular years (1975/76, 1980/81), krill spawning in the western Atlantic sector began relatively early, was intensive, and completed early. Some years (1977/78, 1981/82) were characterised by long and non-synchronised krill spawning. Compiled data sets for the Atlantic sector (1980/81), the entire Antarctic (1983/84) and the east Indian-west Pacific Antarctic waters (1981-85) reveal some spatial patterns in krill reproductive timing. In relation to spawning timing variation, the habitats of the krill population fall into five categories: (1) areas with an early beginning (late Novemberearly December) and a variable, but normally long, duration (3-3.5 months) of krill spawning; this is generally the southern boundary of the Antarctic Circumpolar Current, (2) areas with an early beginning, but a short duration of krill spawning (Gerlache Strait), (3) areas with a highly variable (within 1-1.5 months) beginning and a relatively long duration (ca. 3 months) of krill spawning (Bransfield Strait, Palmer Archipelago), (4) areas with a late beginning (late December-January) and a long duration of krill spawning (Bellingshausen Sea, D'Urville Sea, and Balleny Islands area), and (5) areas with a delayed beginning, but a very short duration (ca. 1.5 months) of krill spawning (Ross Sea slope, probably the Coastal Current area off the Lasarev Sea shelf and in the south-eastern Weddell Sea. These patterns can be partly explained by peculiarities of the ice regime in particular areas and by routes of krill movement within water circulation systems. © 1995 Springer-Verlag.",2-s2.0-0028993553
"Nicol S., De La Mare W.K., Stolp M.","The energetic cost of egg production in Antarctic krill (Euphausia superba Dana)",1995,"Antarctic Science","7","1",,"25","30",,"10.1017/S0954102095000058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028993298&doi=10.1017%2fS0954102095000058&partnerID=40&md5=200fbd4d4ce7ce42d9146890b4959577","A female Antarctic krill loses 34% of its body mass when it lays a batch of eggs. This represents a considerable input of energy which was estimated using a combination of measured mass and energy differences in female krill and from the measured energetic content of ovarian tissue. Large (c. 50 mm) female krill lose 2.9-3.8 kJ each time a batch of eggs is laid. Calculations using this figure indicate that multiple spawning by Antarctic krill in a season would require above average phytoplankton concentrations (; 0.5 µg chl a l-1) and filtration rates which are close to the maximum reported (; 101 h-1). © 1995, Antarctic Science Ltd. All rights reserved.",2-s2.0-0028993298
"Siegel V.","Review",1994,"Antarctic Science","6","4",,"479","482",,"10.1017/S0954102094000726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028162265&doi=10.1017%2fS0954102094000726&partnerID=40&md5=21ded193fd4e8b0381e0e5cfb2c16caa","Data from several summer research cruises in the Antarctic Peninsula region were analysed to calculate length (L50) and age at maturity for the Antarctic krill, Euphausia superba. Length at maturity L50 is defined as the length at which 50% of the krill stock attains sexual maturity. LJ0values of 34.65-35.91 mm for female krill are the best estimates for the peak spawning season. Males attain sexual maturity later at values of 43.35-43.71 mm. Length at maturity and length at first spawning are identical for krill. Comparisons with mean length-at-age data show that females mature in the third growth season (age class 2+), while males reach maturity in the fourth year (age class 3+). Both sexes show ‘knife-edge maturity’. © 1994, Antarctic Science Ltd. All rights reserved.",2-s2.0-0028162265
"Capella J.E., Quetin L.B., Hofmann E.E., Ross R.M.","Models of the early life history of Euphausia superba-Part II. Lagrangian calculations",1992,"Deep Sea Research Part A, Oceanographic Research Papers","39","7-8",,"1201","1220",,"10.1016/0198-0149(92)90064-Z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027009053&doi=10.1016%2f0198-0149%2892%2990064-Z&partnerID=40&md5=2288f6088a5082ef873e91035bd41c67","A three-dimensional time-dependent model of the circulation in the Bransfield Strait-South Shetland Islands region and a physiologically-based, temperature-dependent model of the descent-ascent behavior of the embryos and larvae of Euphausia superba were combined in a Lagrangian particle tracing model to simulate trajectories of krill embryos and larvae. The Lagrangian calculations show that: (1) surface flow is the primary factor influencing the final location of the embryo-larva particle; and (2) timing of krill spawning affects the eventual position of the feeding larvae. Seasonal changes in the wind stress field result in variability in direction and velocity of surface currents, which affects the embryo-larva trajectories. Conditions favourable for the transport of larvae to Bransfield Strait occur early in the spawning season. East of the Antarctic Peninsula larvae have a greater probability of entering Bransfield Strait if the krill embryos are released in mid-summer, January to February. Embryos released to the north of the South Shetland Islands, west of 62°W are transported into Drake Passage. Embryos released to the north of the South Shetland Islands and east of Livingston Island are transported westward where they can eventually enter Bransfield Strait. Krill larvae also are transported into Bransfield Strait from the Bellingshausen and Weddell Seas. The Lagrangian trajectories show that the western Bransfield Strait is a region of potentially high larval concentration due to transport from surrounding areas as well as local production. This is in agreement with observed krill larvae distributions, which show higher concentrations in this region. © 1992.",2-s2.0-0027009053
"Hofmann E.E., Capella J.E., Ross R.M., Quetin L.B.","Models of the early life history of Euphausia superba-Part I. Time and temperature dependence during the descent-ascent cycle",1992,"Deep Sea Research Part A, Oceanographic Research Papers","39","7-8",,"1177","1200",,"10.1016/0198-0149(92)90063-Y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027009051&doi=10.1016%2f0198-0149%2892%2990063-Y&partnerID=40&md5=6d419d98f4087f43690949841e572d2d","A time- and temperature-dependent model was developed to simulate the descent-ascent behavior of the embryos and early larval stages of the Antarctic krill, Euphausia superba. This model combines laboratory measurements of temperature effects on developmental times, density and physiology of krill embryos and larvae and the observed water temperature structure in the Bransfield Strait-South Shetland Islands region. Simulations with observed vertical temperature profiles from this region show that embryos that develop at temperatures less than 0°C hatch relatively deep (≈1000 m) or hit the bottom before hatching. The presence of warm (1-2°C) Circumpolar Deep Water (CDW), between 200 and 700 m, results in hatching depths of about 700 m. The sinking rate pattern characteristic of the embryos of Euphausia superba retains the embryos in the CDW, where development is accelerated. Larval ascent rate through the CDW is rapid, so larvae reach the surface before metamorphosing into the first feeding stage, and have sufficient carbon reserves to drift at the surface for several weeks before needing to find food. These results suggest that the sinking rate pattern characteristic of embryos of Antarctic krill may be part of a reproductive strategy that evolved in response to the thermal structure of its environment. The complementary component of this reproductive strategy is the observed correlation between the distribution of krill schools containing reproducing individuals and the presence of CDW. With this reproductive strategy, the spawning regions of Antarctic krill are in areas where oceanic conditions enhance the probability of survival of its embryos and non-feeding larvae. © 1992.",2-s2.0-0027009051
"Kellermann A., Schadwinkel S.","Winter aspects of the ichthyoplankton community in Antarctic Peninsula waters",1991,"Polar Biology","11","2",,"117","127",,"10.1007/BF00234274","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000770434&doi=10.1007%2fBF00234274&partnerID=40&md5=9355eeeaa0b1d36996f73c20dcbe19fa","Ichthyoplankton was sampled from the Antarctic Peninsula area of the South Polar Ocean in early winter (May and June 1986). A total of 153 eggs from two species and 1368 larvae or juvenile stages from 12 species were obtained. These included pelagic species, and demersal species with a long pelagic larval or juvenile phase. Most abundant were larvae of Pleuragramma antarcticum and Notothenia kempi, and eggs of Notothenia neglecta. The distribution of notothenioid and paralepidid larvae was apparently unaffected by ice cover, whereas myctophid larvae were confined to ice-free waters. Areas where newly hatched Chionodraco hamatus occurred coincided with dense aggregations of Euphausia superba (Krill) furcilia larvae which is a potential food resource during winter. The hatching of icefish larvae during winter is apparently independent of the seasonal production cycle. Epipelagic eggs of Notothenia neglecta were found during the spawning season, which suggests that eggs ascend to the surface after demersal spawning and that development takes place near the sea surface during winter. Larvae of Notothenia kempi were chiefly confined to shelf and slope waters to the west of the Antarctic Peninsula, with larger larvae found in coastal shelf areas. Pleuragramma antarcticum occurred in the coastal waters off the Biscoe Islands, in the Gerlache Strait, and in the northern Bransfield Strait. The smallest larvae were found in the northern Bransfield Strait, whereas those at the Biscoe Islands and in Gerlache Strait waters were larger and of a similar size. A cyclonic gyre to the west of the Antarctic Peninsula observed in the austral summer was likely to have affected the larval drift of Pleuragramma antarcticum and Notothenia kempi. Differences in the timing of spawning and hatching and the vertical distribution of these larvae will lead to different transport and spatial distribution patterns. It is hypothesized that early winter conditions do not imply severe limitations on the year-class success of larval fish. Dispersal and increased mortality may occur during the second half of the winter. © 1991 Springer-Verlag.",2-s2.0-0000770434
"Roshchin E.A.","Aspects of the life cycle of Trematomus eulepidotus (Nototheniidae) in the Indian Ocean sector of the Antarctic",1991,"Journal of Ichthyology","31","4",,"1","11",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026397407&partnerID=40&md5=363876f6948946b210e9b2ac35b03999","Most fish reach maturity (stages III and IV) in February. Spawning occurred in March 1984 in the D'Urville Sea at a depth of 420-460 m. T. eulepidotus feeds mainly on euphausiids, especially Euphausia superba, hyperiids, and pteropods. -after Journal summary",2-s2.0-0026397407
"Ross R.M., Quetin L.B.","Ecological physiology of larval euphausiids, Euphausia superba (Euphausiacea)",1991,"Memoirs - Queensland Museum","31",,,"321","333",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026379432&partnerID=40&md5=79370d032613e26c992744bb0a82356f","There are several critical periods during the first year of life that will affect survival, and thus recruitment of young krill into the adult population. The first critical period occurs during development of the non-feeding stages. Release of embryos over warm deep water (250-400 m) is advantageous for these early larval stages. The geographical distribution of spawning populations combined with the observed pattern in sinking rates of embryos during development form a reproductive strategy that maximises survival of the early non-feeding stages. The first winter is the second critical period. Physiological condition of larvae and juveniles is an index of their nutritional history and ability to survive and enter the adult population the following summer. Significant differences were found in the physiological condition of larvae collected during two winters which differed primarily in the degree of ice cover. Larvae in the heavy ice winter had higher growth rates, higher condition factor and more lipid. Although phytoplankton in the water column were scarce in both winters, ice biota were an additional possible source of food during the heavy ice winter. -from Authors",2-s2.0-0026379432
"Marin V.H., Brinton E., Huntley M.","Depth relationships of Euphausia superba eggs, larvae and adults near the Antarctic Peninsula, 1986-87",1991,"Deep Sea Research Part A, Oceanographic Research Papers","38","8-9",,"1241","1249",,"10.1016/0198-0149(91)90104-N","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026307937&doi=10.1016%2f0198-0149%2891%2990104-N&partnerID=40&md5=84b810261a537ee46ab046da338d77fc","Relationships of depths of adult Euphausia superba to depths of its eggs and larval stages were examined during 4 months of the 1986-87 summer at three localities west of the Antarctic Peninsula. Data were obtained relating to spawning depth and to extents to which larval stages co-occur and vary in depth through the season. Reproductive adults occurred at all depths sampled in late December in Bransfield Strait and in all but one stratum in late January to a depth of 2000 m in Drake Passage. Mature males were caught together with gravid females and freely sinking eggs down to at least 1000 m in Drake Passage and to more than 500 m in Bransfield Strait, providing indirect evidence that spawning can take place over extensive ranges of depth. In the 300-400 m deep Gerlache Strait, where larvae were particularly numerous (January to March), only a few reproductive adults were caught, and only in December at 100-200 m. Sampling methods were clearly inappropriate for quantitative estimates of adults. © 1991.",2-s2.0-0026307937
"Brinton E.","Distribution and population structures of immature and adult Euphausia superba in the western Bransfield Strait region during the 1986-87 summer",1991,"Deep Sea Research Part A, Oceanographic Research Papers","38","8-9",,"1169","1193",,"10.1016/0198-0149(91)90101-K","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026304315&doi=10.1016%2f0198-0149%2891%2990101-K&partnerID=40&md5=4e3a98305524214b7cefbee55a88bf4c","Interrelationships among body size, maturity state and spatial distribution in immature and adult Euphausia superba were examined through the course of the 1986-87 reproductive season in a region centered in western Bransfield Strait and extending northward into Drake Passage and southward into Gerlache Strait. During an initial (December to January) peak in production to phytoplankton and krill larvae in Gerlache Strait and adjacent parts of Bransfield Strait, so few post-larvae and adults were caught that the parent stock of those larvae could not be identified with certainty. However, small adults of 36-42 mm body length were caught in abundance later in the summer (February to March), after larval recruitment in and near Gerlache Strait had ceased. Many of these small adults then appeared to be post-reproductive. In Bransfield Strait during late summer (late February to March) there was a nearly equal mixture of small adults (which dominated in Gerlache Strait) and large adults (>42 mm): the large adults showed most evidence of recent reproductive activity and could have been responsible for much of the late summer larval recruitment in Bransfield Strait. In Drake Passage, large adults were usually dominant; the few caught in December were undergoing maturation near the South Shetlands, and in January they were reproductive and dispersed in more offshore oceanic waters. During late February to March, krill became more available in Drake Passage with many having reassembled in aggregations near Livingston Island (South Shetlands). By then, not only small adults but also large adults appeared post-reproductive in all areas. Evidence relating to growth rate in adults was obscured by erratic variations in ratios of body-length classes, month-to-month, considered artifacts on sampling. However, adult growth appeared negligible during January to March. After midsummer (January) there were distinct changes in relative abundances of males to females of >42 mm: within 43-47 mm the modal frequencies favored females, and within 48-55 mm males were dominant, suggesting differential survivorship. The Gerlache-Bransfield Straits and similar coastal habitats must be considered nursery areas, not only for immature krill as has been previously proposed, but also for early summer larvae. In particularly productive years, as in 1986-87, these coastal waters may become spawning localities for small adult krill before production by large adults develops farther away from the Peninsula. Immatures of <12 mm in December and ca 16-30 mm by March, comprised a subgroup of the smallest immature krill though not consistently abundant enough to be distinguished as a year class. Their distributions suggest origins and early growth outside of the study area, possibly in the Weddell Sea and coastal waters of the Bellingshausen Sea. © 1991.",2-s2.0-0026304315
